date,description,amount,category
2023-05-06,SAMMAMISH CAFE SAMMAMISH WA,-76.33,
2023-05-08,GRUBHUBFATBURGERBUFFA GRUBHUB.COM NY,-57.54,
2023-05-09,SQ *FOREST FAIRY BAKERY Issaquah WA,-6.75,
2023-05-10,GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.93,
2023-05-10,SAMMAMISH CAFE SAMMAMISH WA,-47.19,
2023-05-12,CHIPOTLE ONLINE CHIPOTLE.COM CA,-88.42,
2023-05-13,SQ *CAFE CESURA Bellevue WA,-20.15,
2023-05-13,MOD PIZZA OVERLAKE BELLEVUE WA,-55.13,
2023-05-13,MOD PIZZA OVERLAKE BELLEVUE WA,-7.92,
2023-05-14,QFC #5824 ISSAQUAH WA,-3.25,
2023-05-15,GRUBHUBSTONEKOREANRES GRUBHUB.COM NY,-157.33,
2023-05-16,CHIPOTLE 3490 BELLEVUE WA,-12.06,
2023-05-17,STARBUCKS STORE 00324 BELLEVUE WA,-4.58,
2023-05-17,STARBUCKS STORE 00325 SAMMAMISH WA,-10.36,
2023-05-18,SEA MOES INDIAN 6951122 TUKWILA WA,-19.05,
2023-05-18,SEA PEETS COFFEE SS 1310 TUKWILA WA,-5.57,
2023-05-18,SEA GREEDYCOW BURGER 1550 TUKWILA WA,-24.45,
2023-05-19,GRUBHUBTHEHABITBURGER GRUBHUB.COM NY,-89.31,
2023-05-19,STORE 7366798 INCHEON,-14.90,
2023-05-19,BKR BURGERKING 5798713 INCHEON,-18.44,
2023-05-24,wechatpay Shenzhen,-33.14,
2023-05-24,wechatpay Shenzhen,-1.28,
2023-05-25,SQ *VICTORIA GARCIA gosq.com WA,-159.53,
2023-05-28,ADOBE INC. 408-536-6000 CA,-9.99,
2023-05-29,GOOGLE *FI QFTzMw g.co/helppay# CA,-72.90,
2023-05-30,TAOBAO.COM 408-7855580 CA,-2.39,
2023-05-30,TAOBAO.COM 408-7855580 CA,-38.69,
2023-05-31,TAOBAO.COM 408-7855580 CA,-5.13,
2023-05-31,TAOBAO.COM 408-7855580 CA,-3.06,
2023-05-31,TAOBAO.COM 408-7855580 CA,-55.59,
2023-06-01,TAOBAO.COM 408-7855580 CA,5.13,
2023-06-02,AUTOMATIC PAYMENT - THANK YOU,1004.16,
2023-06-02,TAOBAO.COM 408-7855580 CA,-30.29,
2023-06-02,wechatpay Shenzhen,-1.11,
2023-06-02,wechatpay Shenzhen,-2.54,
2023-06-02,PILATES STUDIO 11 WWW.PILATESTU WA,-274.15,
2023-06-02,APRIA HEALTHCARE LLC 800-780-1508 CA,-33.56,
2023-06-03,wechatpay Shenzhen,-2.12,
2023-06-04,TAOBAO.COM 408-7855580 CA,-11.40,
2023-06-04,wechatpay Shenzhen,-14.13,
2023-06-05,PAYPAL *KIDSTUMBLEG 402-935-7733 CA,-290.00,
2023-06-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
