date,description,amount,category
2022-12-07,KTA - TRANSA TEMP - RET WICHITA KS,-2.50,
2022-12-07,WIFIONBOARD ALASKA INTELSAT.COM IL,-8.00,
2022-12-07,GRUBHUBWILDFINAMERICA GRUBHUB.COM NY,-97.55,
2022-12-08,ALASKA AIR IN FLIGHT SEATAC WA,-10.50,
2022-12-09,CHIPOTLE ONLINE CHIPOTLE.COM CA,-52.96,
2022-12-09,GRUBHUBPAPAKENOSPIZZE GRUBHUB.COM NY,-59.36,
2022-12-09,STARBUCKS STORE 18519 LAWRENCE KS,-4.03,
2022-12-09,SQ *HENRY'S UPSTAIRS Lawrence KS,-33.60,
2022-12-09,SQ *THE BOURGEOIS PIG Lawrence KS,-31.20,
2022-12-10,GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.93,
2022-12-10,TST* Papa Kenos Pizzeria Lawrence KS,-130.47,
2022-12-10,WHEATFIELDS BAKERY 785-8415553 KS,-46.48,
2022-12-12,SQ *LA PARRILLA Lawrence KS,-38.04,
2022-12-13,STARBUCKS STORE 18519 LAWRENCE KS,-11.14,
2022-12-14,MILTONS LAWRENCE KS,-18.36,
2022-12-14,FREE STATE BREWING LAWRENCE KS,-69.78,
2022-12-15,GRUBHUBCOLDSTONECREAM GRUBHUB.COM NY,-30.11,
2022-12-15,ALASKA AIR IN FLIGHT SEATAC WA,-30.00,
2022-12-15,WIFIONBOARD ALASKA INTELSAT.COM IL,-8.00,
2022-12-15,ALAMO RENT-A-CAR KANSAS CITY MO,-956.87,
2022-12-15,PICNIC - PRONTO MCI KANSAS CITY MO,-5.70,
2022-12-15,ALASKA AIR 0272319974075 KANSAS CITY MO,-30.00,
2022-12-15,ALASKA AIR 0272319974077 KANSAS CITY MO,-30.00,
2022-12-15,PICNIC - PRONTO MCI KANSAS CITY MO,-22.80,
2022-12-19,GRUBHUBMASAMEXICANKIT GRUBHUB.COM NY,-87.19,
2022-12-20,STARBUCKS STORE 00325 SAMMAMISH WA,-4.03,
2022-12-22,SAMMAMISH CAFE SAMMAMISH WA,-41.80,
2022-12-27,CHIPOTLE 1144 TUKWILA WA,-19.93,
2022-12-27,HABIT BURGER GRILL 5072 SAMMAMISH WA,-38.07,
2022-12-28,STARBUCKS STORE 00325 SAMMAMISH WA,-8.10,
2022-12-29,SQ *VICTORIA GARCIA gosq.com WA,-729.70,
2022-12-29,2GC@WPZ SEATTLE WA,-18.00,
2022-12-31,GRUBHUBMASAMEXICANKIT GRUBHUB.COM NY,-41.84,
2023-01-01,WILDFIN AMERICAN GRILL 425-4270127 WA,-111.05,
2023-01-03,AUTOMATIC PAYMENT - THANK YOU,1575.04,
2023-01-04,SAMMAMISH CAFE SAMMAMISH WA,-46.76,
2023-01-06,AIRBNB HMQX8PJNKY 415-800-5959 CA,1204.68,
