date,description,amount,category
2025-02-06,LA CASITA 425-3915911 WA,-23.90,
2025-02-09,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-58.68,
2025-02-09,NICDEPT PARKS WEBSI EGOV.COM CA,-33.25,
2025-02-09,OR STATE PARKS 800-5516949 OR,-73.00,
2025-02-10,KOA CRESCENT CI CRESCENT CITY CA,-44.98,
2025-02-12,UEP*NAI BROTHER CHINESE S BELLEVUE WA,-62.48,
2025-02-14,KOA CRESCENT CI CRESCENT CITY CA,44.98,
2025-02-14,RECREATION.GOV ALBUQUERQUE NM,80.00,
2025-02-14,COSTCO TRAVEL SEATTLE WA,-763.26,
2025-02-14,TRAVELLNS8007494922 402-5057003 NE,-42.00,
2025-02-14,LA CASITA 425-3915911 WA,-23.90,
2025-02-18,SQ *RED ROCK REFRESHMENTS Las Vegas NV,-7.50,
2025-02-18,RECREATION.GOV ALBUQUERQUE NM,-22.00,
2025-02-18,RED ROCK CANYON NATIONAL LAS VEGAS NV,-7.28,
2025-02-18,MANDALAY - CITIZENS LAS VEGAS NV,-44.69,
2025-02-19,NV PARKS VALLEY FIRE 1 OVERTON NV,-10.00,
2025-02-19,MANDALAY BAY HTL SELF PA LAS VEGAS NV,-20.00,
2025-02-19,TST*RI RA - LAS VEGAS Las Vegas NV,-48.96,
2025-02-19,MAN PLACE - STARBUCKS LAS VEGAS NV,-7.52,
2025-02-20,7-ELEVEN 38749 LAS VEGAS NV,-10.00,
2025-02-20,MANDALAY BAY HTL SELF PA LAS VEGAS NV,-20.00,
2025-02-20,TST*RI RA - LAS VEGAS Las Vegas NV,-41.00,
2025-02-20,COCOLINI - MANDALAY BAY LAS VEGAS NV,-6.73,
2025-02-20,COCOLINI - MANDALAY BAY LAS VEGAS NV,-7.73,
2025-02-20,W LAS VEGAS-3940 COFFE LAS VEGAS NV,-7.31,
2025-02-21,BUDGET CAR AND TRUCK REN LAS VEGAS NV,-38.51,
2025-02-21,W LAS VEGAS-3940 COFFE LAS VEGAS NV,-6.68,
2025-02-21,MANDALAY BAY HTL SELF PA LAS VEGAS NV,-20.00,
2025-02-21,DEATH VALLEY NP RYAN AFM DEATH VALLEY CA,-30.00,
2025-02-21,W LAS VEGAS-3940 COFFE LAS VEGAS NV,-7.31,
2025-02-21,MBAY FRONT DESK LAS VEGAS NV,-170.07,
2025-02-22,LA CASITA 425-3915911 WA,-24.00,
2025-02-23,RECREATION.GOV 877-444-6777 NM,-6.00,
2025-02-23,SQ *SOMISOMI Bellevue WA,-15.89,
2025-02-24,NUODLE 142-53959999 WA,-31.93,
2025-03-03,AUTOMATIC PAYMENT - THANK YOU,500.00,
2025-03-04,JIMMY JOHNS - 1984 SAMMAMISH WA,-7.70,
2025-03-04,MOD PIZZA SAMMAMISH SAMMAMISH WA,-10.17,
2025-03-05,Payment Thank You - Web,13487.47,
2025-03-06,PURCHASE INTEREST CHARGE,-187.00,
