date,description,amount,category
2023-10-07,PP*ISSAQUAH KIWANIS FOUND ISSAQUAH WA,-50.00,
2023-10-07,PP*ISSAQUAH KIWANIS FOUND ISSAQUAH WA,-25.00,
2023-10-07,SQ *LITTLE JAMIE'S MINI D EVERETT WA,-8.00,
2023-10-09,HABIT BURGER GRILL 5072 SAMMAMISH WA,-40.34,
2023-10-10,GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.94,
2023-10-11,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-10-11,PILATES STUDIO 11 WWW.PILATESTU WA,-15.00,
2023-10-14,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-10-15,SAMMAMISH CAFE SAMMAMISH WA,-62.50,
2023-10-16,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-10-16,RITE AID 05188 SAMMAMISH WA,-15.00,
2023-10-25,& TRAVEL CREDIT $300/YEAR,101.42,
2023-10-25,& AIRBNB HMXAT4HKDS AIRBNB.COM CA,-101.42,
2023-10-25,CHEVRON 0308073 SAMMAMISH WA,-60.34,
2023-10-28,ADOBE *800-833-6687 800-833-6687 CA,-9.99,
2023-10-29,GOOGLE *FI 5663MF g.co/helppay# CA,-125.08,
2023-11-01,PILATES STUDIO 11 WWW.PILATESTU WA,-307.18,
2023-11-02,NETFLIX.COM NETFLIX.COM CA,-22.01,
2023-11-03,AUTOMATIC PAYMENT - THANK YOU,3006.60,
2023-11-04,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-11-04,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-11-05,WILDFIN AMERICAN GRILL 425-4270127 WA,-124.47,
2023-11-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
