date,description,amount,category
2025-01-08,LA CASITA 425-3915911 WA,-23.90,
2025-01-10,MOD PIZZA SAMMAMISH SAMMAMISH WA,-30.80,
2025-01-11,SQ *SOMISOMI Bellevue WA,-25.06,
2025-01-12,NUODLE 142-53959999 WA,-41.20,
2025-01-15,PARKLYNC 678-973-0348 GA,-143.50,
2025-01-15,STARBUCKS STORE 11667 RENTON WA,-4.25,
2025-01-18,HEIDLEBURGER DRIVE IN LEAVENWORTH WA,-16.89,
2025-01-19,SQ *LARCH LEAVENWORTH WA,-83.49,
2025-01-19,DUCKS AND DRAKES LEAVENWORTH WA,-8.05,
2025-01-20,STARBUCKS STORE 03326 LEAVENWORTH WA,-4.20,
2025-01-21,NUODLE 142-53959999 WA,-39.83,
2025-01-22,CL *Chase Travel TRIPCHRG.COM VA,-5505.26,
2025-01-25,MCDONALD'S F3928 PORT ANGELES WA,-19.69,
2025-01-25,MCDONALD'S F3928 PORT ANGELES WA,-9.44,
2025-01-25,MAKAH CULTURAL AND RESEA NEAH BAY WA,-46.00,
2025-01-25,ARAMARK LAKE QUINAULT LOD QUINAULT WA,-89.63,
2025-01-26,SQ *QUINAULT RIVER VILLAG Amanda Park WA,-30.89,
2025-01-26,FORKS OUTFITTERS FORKS WA,-3.26,
2025-01-26,ARAMARK LAKE QUINAULT LOD QUINAULT WA,-76.17,
2025-01-27,ARAMARK LAKE QUINAULT GIF PORT ANGELES WA,-8.84,
2025-01-27,SQ *QUINAULT RIVER VILLAG Amanda Park WA,-44.80,
2025-01-29,LA CASITA 425-3915911 WA,-23.90,
2025-02-03,AUTOMATIC PAYMENT - THANK YOU,1000.00,
2025-02-04,MOD PIZZA SAMMAMISH SAMMAMISH WA,-38.13,
2025-02-06,PURCHASE INTEREST CHARGE,-182.44,
