date,description,amount,category
2023-03-08,GRUBHUBZEEKSPIZZASAMM GRUBHUB.COM NY,-66.64,
2023-03-08,HAIDILAO HOT POT BELLEVU BELLEVUE WA,-121.44,
2023-03-09,CHEVRON 0308073 SAMMAMISH WA,-79.29,
2023-03-10,RECREATION.GOV ALBUQUERQUE NM,62.93,
2023-03-10,GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.93,
2023-03-11,SAMMAMISH CAFE SAMMAMISH WA,-52.24,
2023-03-12,CHIPOTLE 2411 RENTON WA,-21.63,
2023-03-13,SAMMAMISH CAFE SAMMAMISH WA,-43.05,
2023-03-13,SQ *ISSAQUAH COFFEE COMPA Issaquah WA,-4.43,
2023-03-17,CHIPOTLE 0778 ISSAQUAH WA,-18.61,
2023-03-18,SAMMAMISH CAFE SAMMAMISH WA,-52.24,
2023-03-21,GRUBHUBPAPAYAVIETREST GRUBHUB.COM NY,-79.01,
2023-03-22,PAPA JOHN'S #2773 425-836-2332 WA,-43.20,
2023-03-23,MASA MEXICAN KITCHEN CAN ISSAQUAH WA,-123.70,
2023-03-24,SUNCADIA PORTALS 509-6496359 WA,-116.61,
2023-03-25,SUNCADIA COAL HOUSE 509-6496359 WA,-17.30,
2023-03-25,SWIFTWATER CELLARS 509-6746555 WA,-133.51,
2023-03-25,SUNCADIA COAL HOUSE 509-6496359 WA,-6.49,
2023-03-27,SUNCADIA PORTALS 509-6496359 WA,-119.86,
2023-04-01,CL *Chase Travel TRIPCHRG.COM VA,-1000.00,
2023-04-01,MACKY DIM SUM RESTAURANT ISSAQUAH WA,-58.15,
2023-04-01,CL *Chase Travel TRIPCHRG.COM VA,-100.00,
2023-04-01,CL *Chase Travel TRIPCHRG.COM VA,-9025.15,
2023-04-02,STARBUCKS STORE 00325 SAMMAMISH WA,-11.07,
2023-04-02,STARBUCKS STORE 00325 SAMMAMISH WA,-40.86,
2023-04-03,AUTOMATIC PAYMENT - THANK YOU,9459.01,
2023-04-04,STARBUCKS STORE 00325 SAMMAMISH WA,-14.76,
2023-04-06,SQ *VICTORIA GARCIA gosq.com WA,-379.74,
