date,description,amount,category
2023-12-05,HABIT BURGER GRILL 5024 ISSAQUAH WA,-15.67,
2023-12-06,CHIPOTLE 2878 SAMMAMISH WA,-12.55,
2023-12-06,THE HOME DEPOT 4704 ISSAQUAH WA,-142.03,
2023-12-06,HABIT BURGER GRILL 5024 ISSAQUAH WA,-29.16,
2023-12-09,SAMMAMISH CAFE SAMMAMISH WA,-50.00,
2023-12-10,GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.94,
2023-12-10,CHEVRON 0204893 SAMMAMISH WA,-40.77,
2023-12-10,STARBUCKS STORE 00325 SAMMAMISH WA,-6.84,
2023-12-10,INSLEE BEST DOEZIE AND RY 425-455-1234 WA,-7500.00,
2023-12-11,SQ *JUST POKE SAMMAMISH Sammamish WA,-22.78,
2023-12-12,HABIT BURGER GRILL 5024 ISSAQUAH WA,-20.12,
2023-12-13,SUSTCHOICE-FMR ARCADIA WWW.SOLSYSTEM DC,-73.68,
2023-12-14,SQ *ISSAQUAH COFFEE COMPA Issaquah WA,-5.53,
2023-12-15,PCC - ISSAQUAH ISSAQUAH WA,-140.61,
2023-12-15,WECHAT*TENCENT ShenZhen,-6.42,
2023-12-15,WECHAT*TENCENT ShenZhen,-2.50,
2023-12-15,MICHAELS STORES 2038 ISSAQUAH WA,-8.24,
2023-12-16,UBER TRIP HELP.UBER.COM CA,-19.13,
2023-12-16,WECHAT*TENCENT ShenZhen,-2.39,
2023-12-16,PILATES STUDIO 11 WWW.PILATESTU WA,-230.11,
2023-12-16,KTA - TRANSA TEMP - RET WICHITA KS,-2.50,
2023-12-16,UBER TRIP HELP.UBER.COM CA,-95.65,
2023-12-17,SQ *LA PRIMA TAZZA Lawrence KS,-3.50,
2023-12-17,WECHAT*TENCENT ShenZhen,-3.09,
2023-12-18,WECHAT*TENCENT ShenZhen,-1.83,
2023-12-18,WECHAT*TENCENT ShenZhen,-1.41,
2023-12-18,SQ *THE BOURGEOIS PIG Lawrence KS,-18.36,
2023-12-18,SQ *LA PRIMA TAZZA Lawrence KS,-8.00,
2023-12-19,SQ *LA PRIMA TAZZA Lawrence KS,-5.50,
2023-12-19,WECHAT*TENCENT ShenZhen,-2.53,
2023-12-19,WECHAT*TENCENT ShenZhen,-1.40,
