date,description,amount,category
2025-12-08,AARP *MEMBERSHIP 888-687-2277 CA,-79.00,
2025-12-08,MOD PIZZA SAMMAMISH SAMMAMISH WA,-34.99,
2025-12-09,MCDONALD'S F11996 SAMMAMISH WA,-5.28,
2025-12-09,MCDONALD'S F11996 SAMMAMISH WA,-20.35,
2025-12-11,Trip.com 833-8960077 NY,-107.02,
2025-12-11,Trip.com 833-8960077 NY,-65.18,
2025-12-11,Trip.com 833-8960077 NY,-233.37,
2025-12-11,Trip.com 833-8960077 NY,-488.80,
2025-12-13,Letsgo Network Markham ON,-6.69,
2025-12-13,Letsgo Network Markham ON,-6.69,
2025-12-13,MCDONALD'S F11996 SAMMAMISH WA,-6.58,
2025-12-13,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-45.62,
2025-12-14,REG ISSAQUAH 12 1942 ISSAQUAH WA,-66.12,
2025-12-14,SEATTLE CHILDRENS MUS 206-4411768 WA,-50.88,
2025-12-14,SQ *SEATTLE FUDGE Seattle WA,-21.90,
2025-12-14,MCDONALD'S F11996 SAMMAMISH WA,-23.87,
2025-12-14,MOD PIZZA SAMMAMISH SAMMAMISH WA,-10.78,
2025-12-15,SQ *WALNUT STREET COFFEE EDMONDS WA,-10.24,
2025-12-16,MCDONALD'S F11996 SAMMAMISH WA,-22.00,
2025-12-16,MCDONALD'S F11996 SAMMAMISH WA,-4.18,
2025-12-17,CAFFE D'ARTE SEATTLE WA,-23.32,
2025-12-18,CL *Chase Travel TRIPCHRG.COM VA,-150.72,
2025-12-18,REGAL AIRPORT HOTEL (RAH) Hong Kong,-4.11,
2025-12-23,Trip.com 833-8960077 NY,65.18,
2025-12-23,WEIXIN*Yunnan Arabica Shenzhen,-18.47,
2025-12-23,WEIXIN*Sanshan Coffee Shenzhen,-8.24,
2025-12-23,WEIXIN*Yunnan Jiahua F Shenzhen,-31.76,
2025-12-23,WEIXIN*Yunnan Cultural Shenzhen,-17.05,
2025-12-23,WEIXIN*Laojiangpuzi Shenzhen,-3.98,
2025-12-24,WEIXIN*Lijiang Yulong Shenzhen,-14.22,
2025-12-26,WEIXIN*Chuyungu Lijian Shenzhen,-37.71,
2025-12-26,WEIXIN*Yunzhong Fish S Shenzhen,-9.69,
2025-12-27,WEIXIN*Shenyang Jinkai Shenzhen,-30.57,
2025-12-28,WEIXIN*Paulson Conveni Shenzhen,-2.51,
2025-12-29,WEIXIN*Shenzhen Kuaiwe Shenzhen,-7.14,
2025-12-29,WEIXIN*Paulson Conveni Shenzhen,-1.14,
2025-12-31,WEIXIN*cay+coffee Shenzhen,-4.71,
2025-12-31,WEIXIN*the+coffeeDe Co Shenzhen,-11.86,
2025-12-31,WEIXIN*cay+coffee Shenzhen,-5.00,
2026-01-02,AUTOMATIC PAYMENT - THANK YOU,4583.29,
2026-01-05,MCDONALD'S F11996 SAMMAMISH WA,-24.69,
