date,description,amount,category
2024-06-07,MCDONALD'S F6512 MONROE WA,-18.24,
2024-06-07,MCDONALD'S F6512 MONROE WA,-7.85,
2024-06-07,MCDONALD'S F6512 MONROE WA,-6.98,
2024-06-10,SQ *SOMISOMI Bellevue WA,-17.13,
2024-06-10,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-41.40,
2024-06-11,NUODLE 142-53959999 WA,-42.95,
2024-06-12,LACASITA SAMMAMISH WA,-45.60,
2024-06-14,SQ *SOMISOMI Bellevue WA,-17.13,
2024-06-14,JOECOFFEE-CAFFE LADRO 120-65313212 WA,-7.89,
2024-06-14,JOECOFFEE-CAFFE LADRO 120-65313212 WA,-7.06,
2024-06-15,MCDONALD'S F15433 ISSAQUAH WA,-17.92,
2024-06-15,NUODLE 142-53959999 WA,-19.01,
2024-06-16,MCDONALD'S F6512 MONROE WA,-30.26,
2024-06-18,TST* ISARN THAI KITCHEN - Seattle WA,-31.86,
2024-06-21,SQ *SOMISOMI Redmond WA,-16.71,
2024-06-22,NUODLE 142-53959999 WA,-21.54,
2024-06-22,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-61.00,
2024-06-24,SQ *CAMPSTUFF COFFEE TRAI CAMANO ISLAND WA,-10.54,
2024-06-24,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-62.44,
2024-06-24,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-17.51,
2024-06-26,LACASITA SAMMAMISH WA,-27.65,
2024-06-27,MECREPE 142-54542479 WA,-22.77,
2024-06-29,LACASITA SAMMAMISH WA,-58.60,
2024-06-30,SQ *CURRAN COFFEE TACOMA WA,-10.60,
2024-07-01,SQ *SOMISOMI Bellevue WA,-16.71,
2024-07-02,NETFLIX.COM NETFLIX.COM CA,-25.33,
2024-07-02,NUODLE 142-53959999 WA,-19.01,
2024-07-03,AUTOMATIC PAYMENT - THANK YOU,451.83,
