date,description,amount,category
2023-08-05,& HABIT BURGER GRILL 5072 SAMMAMISH WA,-37.88,
2023-08-08,& STARBUCKS STORE 03221 ISSAQUAH WA,-7.88,
2023-08-08,& JOBOS PIZZA PUB- ECOM 425-270-3224 WA,-80.52,
2023-08-09,& AIRBNB HMJ559CH33 415-800-5959 CA,194.12,
2023-08-09,& PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-08-10,& AIRBNB HMJ559CH33 415-800-5959 CA,368.96,
2023-08-10,& DELTA AIR 0062122096517 DELTA.COM CA,387.80,
2023-08-10,& DELTA AIR 0062122096519 DELTA.COM CA,387.80,
2023-08-10,& DELTA AIR 0062130006610 DELTA.COM CA,512.80,
2023-08-10,& DELTA AIR 0062122096518 DELTA.COM CA,387.80,
2023-08-10,& DELTA AIR 0062122096520 DELTA.COM CA,387.80,
2023-08-10,& GRUBHUB HOLDINGS INC. 877-585-1085 NY,-10.94,
2023-08-11,& SAMMAMISH CAFE SAMMAMISH WA,-92.31,
2023-08-11,& ALASKA AIR 0272343881379 SEATTLE WA,-1037.81,
2023-08-11,& ALASKA AIR 0272343881380 SEATTLE WA,-1037.81,
2023-08-11,& ALASKA AIR 0272343881381 SEATTLE WA,-1037.81,
2023-08-11,& ALASKA AIR 0272343881382 SEATTLE WA,-1037.81,
2023-08-12,& CHEVRON 0308073 SAMMAMISH WA,-15.29,
2023-08-12,& GRUBHUBJUSTPOKE GRUBHUB.COM NY,-37.15,
2023-08-13,& COUNTRY INN & SUITES B LAWRENCE KS,-259.62,
2023-08-15,& SQ *VICTORIA GARCIA gosq.com WA,-528.12,
2023-08-16,& HABIT BURGER GRILL 5072 SAMMAMISH WA,-15.47,
2023-08-17,& JOBOS PIZZA PUB- ECOM 425-270-3224 WA,-83.82,
2023-08-20,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-08-21,AU PAIR CARE 415-4345651 CA,-50.00,
2023-08-23,DANJI ISSAQUAH WA,-69.50,
2023-08-26,HABIT BURGER GRILL 5072 SAMMAMISH WA,-28.89,
2023-08-27,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-08-28,ADOBE *800-833-6687 ADOBE.LY/ENUS CA,-9.99,
2023-08-29,GOOGLE *FI GTZM4H g.co/helppay# CA,-124.10,
2023-09-01,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-09-01,PILATES STUDIO 11 WWW.PILATESTU WA,-274.15,
2023-09-01,SAMMAMISH CAFE SAMMAMISH WA,-79.33,
2023-09-02,Netflix 1 8445052993 CA,-22.01,
2023-09-03,AUTOMATIC PAYMENT - THANK YOU,1731.87,
2023-09-03,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-09-05,PP*LARISSA SOFIA SALON 206-3341858 WA,-60.00,
2023-09-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
