date,description,amount,category
2024-11-05,MOD PIZZA SAMMAMISH SAMMAMISH WA,-34.99,
2024-11-07,LA CASITA 425-3915911 WA,-21.70,
2024-11-14,MCDONALD'S F11027 MERCER ISLAND WA,-3.07,
2024-11-14,MCDONALD'S F11027 MERCER ISLAND WA,-1.86,
2024-11-15,SQ *SOMISOMI Bellevue WA,-22.65,
2024-11-16,NUODLE 142-53959999 WA,-31.18,
2024-11-16,MOD PIZZA SAMMAMISH SAMMAMISH WA,-49.00,
2024-11-18,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-48.27,
2024-11-19,MOD PIZZA SAMMAMISH SAMMAMISH WA,-29.89,
2024-11-24,LA CASITA 425-3915911 WA,-23.90,
2024-11-25,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-58.18,
2024-11-26,MOD PIZZA SAMMAMISH SAMMAMISH WA,-21.90,
2024-11-30,MOD PIZZA SAMMAMISH SAMMAMISH WA,-21.68,
2024-12-01,TST*GREAT STATE BURGER - Bellevue WA,-35.20,
2024-12-02,NETFLIX.COM NETFLIX.COM CA,-25.33,
2024-12-02,SAMMAMISH CAFE & SPIRI 425-2421350 WA,-60.61,
2024-12-03,AUTOMATIC PAYMENT - THANK YOU,1000.00,
2024-12-04,LA CASITA 425-3915911 WA,-23.90,
2024-12-06,PURCHASE INTEREST CHARGE,-124.58,
