date,description,amount,category
2023-06-08,Amazon.com*5E23H8QW3 Amzn.com/bill WA,-28.89,
2023-06-08,Amazon.com*0I2LD93M3 Amzn.com/bill WA,-38.02,
2023-06-08,Amazon.com*JU0NB2AN3 Amzn.com/bill WA,-26.66,
2023-06-08,Amazon.com*ED9CV1RV3 Amzn.com/bill WA,-166.67,
2023-06-11,Amazon Music*ZG2G07M33 888-802-3080 WA,-17.60,
2023-06-13,Amazon.com*ZS5G375Q3 Amzn.com/bill WA,-24.73,
2023-06-13,Amazon.com*CC5JT6DA3 Amzn.com/bill WA,-244.18,
2023-06-13,Amazon.com*8N4089UH3 Amzn.com/bill WA,-122.09,
2023-06-13,Amazon.com*Y82K60CL3 Amzn.com/bill WA,-8.80,
2023-06-15,AMZN Mktp US*FX4F13LW3 Amzn.com/bill WA,-16.46,
2023-06-18,Amazon.com*SY5DL1603 Amzn.com/bill WA,-115.48,
2023-06-19,AMZN Mktp US*VM3E75893 Amzn.com/bill WA,-58.35,
2023-06-20,AMZN Mktp US*MR1R61NV3 Amzn.com/bill WA,-11.00,
2023-06-20,AMZN Mktp US*IQ9DX8JQ3 Amzn.com/bill WA,-39.70,
2023-06-20,AMZN Mktp US*OZ4NL8E13 Amzn.com/bill WA,-43.57,
2023-06-21,AMZN Mktp US*QX5U83HC3 Amzn.com/bill WA,-58.35,
2023-06-21,Amazon.com*LD43H0PU3 Amzn.com/bill WA,-412.65,
2023-06-22,AMZN Mktp US*TS2IZ0S93 Amzn.com/bill WA,-42.94,
2023-06-22,Amazon.com*OO2ZD4133 Amzn.com/bill WA,-166.58,
2023-06-23,Amazon Tips*KJ7KY7MD3 Amzn.com/bill WA,-10.00,
2023-06-24,AMZ*The Washington P help@washpost DC,-4.00,
2023-06-27,Amazon Music*0D2QW7M63 888-802-3080 WA,-17.60,
2023-06-28,Amazon.com*JP8F90243 Amzn.com/bill WA,-42.72,
2023-06-28,Amazon.com*FP77E4813 Amzn.com/bill WA,-54.57,
2023-06-28,Amazon.com*WC4PI8DM3 Amzn.com/bill WA,-27.70,
2023-06-29,Amazon.com*4E2KJ69H3 Amzn.com/bill WA,-29.70,
2023-06-29,Amazon.com*QX7I27OY3 Amzn.com/bill WA,-19.81,
2023-06-30,AMZN Mktp US*R13OO5XR3 Amzn.com/bill WA,-17.60,
2023-06-30,Audible*WE0QM46R3 Amzn.com/bill NJ,-8.75,
2023-07-01,AMZN Mktp US*518KL1EO3 Amzn.com/bill WA,-11.00,
2023-07-01,AMZN Mktp US*8P58281S3 Amzn.com/bill WA,-88.07,
2023-07-01,AMZN Mktp US*QF3MR3053 Amzn.com/bill WA,-14.85,
2023-07-02,AMZN Mktp US*8Z7HD0XX3 Amzn.com/bill WA,-25.00,
2023-07-02,AMZN Mktp US*7M7BO82E3 Amzn.com/bill WA,-132.06,
2023-07-02,AMZN Mktp US*3D1D984Y3 Amzn.com/bill WA,-74.00,
2023-07-03,AUTOMATIC PAYMENT - THANK YOU,2343.02,
2023-07-03,Amazon.com*ZU1SV4Q93 Amzn.com/bill WA,-43.38,
