date,description,amount,category
2026-01-15,Amazon.com*LF5KD7EE3 Amzn.com/bill WA,-35.82,
2026-01-17,Amazon.com*I34683NM3 Amzn.com/bill WA,-29.38,
2026-01-17,AMAZON MKTPL*VB4FN0333 Amzn.com/bill WA,-36.40,
2026-01-17,Audible*HV4C81GK3 Amzn.com/bill NJ,-6.22,
2026-01-19,Amazon.com*BH1N68K73 Amzn.com/bill WA,-8.27,
2026-01-25,Audible*Q612S90H3 Amzn.com/bill NJ,-6.22,
2026-01-26,Audible*9Z7XC7EV3 Amzn.com/bill NJ,-5.18,
2026-01-26,Audible*235XT9SA3 Amzn.com/bill NJ,-5.82,
2026-02-02,Audible*D13CU6183 Amzn.com/bill NJ,-6.22,
2026-02-03,AUTOMATIC PAYMENT - THANK YOU,489.03,
2026-02-05,AMAZON MKTPL*TK22Z1B23 Amzn.com/bill WA,-11.01,
