date,description,amount,category
2024-08-06,AMAZON MKTPL*RF0BI1KZ0 Amzn.com/bill WA,-9.36,
2024-08-07,Amazon.com*RM69A14W2 Amzn.com/bill WA,-131.14,
2024-08-08,AMAZON MKTPL*RM8XD4NR2 Amzn.com/bill WA,-44.53,
2024-08-08,AMAZON MKTPL*RM3MF9471 Amzn.com/bill WA,-17.19,
2024-08-08,AMAZON MKTPL*RM9QC2FP1 Amzn.com/bill WA,-15.86,
2024-08-09,Amazon.com*RM3S72ZJ0 Amzn.com/bill WA,-18.72,
2024-08-09,Amazon.com*RM0AT1ZY1 Amzn.com/bill WA,-16.52,
2024-08-09,AMAZON MKTPL*RM31X8PD2 Amzn.com/bill WA,-9.91,
2024-08-09,AMAZON MKTPL*RM5CE3G62 Amzn.com/bill WA,-51.50,
2024-08-11,Amazon Music*RM64936T2 888-802-3080 WA,-18.72,
2024-08-11,Amazon.com*RM6117M70 Amzn.com/bill WA,-26.30,
2024-08-12,AMAZON MKTPL*RM5794KL2 Amzn.com/bill WA,-71.57,
2024-08-12,Amazon.com*RM1NZ9H01 Amzn.com/bill WA,-17.50,
2024-08-16,Amazon.com*RU53R0MR2 Amzn.com/bill WA,-4.40,
2024-08-21,AMAZON MKTPL*RU7AP7YT0 Amzn.com/bill WA,-65.03,
2024-08-26,AMAZON MKTPL*R41F60D11 Amzn.com/bill WA,-5.79,
2024-08-26,AMAZON MKTPL*R44EI46G0 Amzn.com/bill WA,-85.28,
2024-08-26,AMZN Mktp US*R415R12Y1 Amzn.com/bill WA,-4184.24,
2024-08-27,Amazon.com*R471Q77Z0 Amzn.com/bill WA,-165.29,
2024-08-27,AMAZON MKTPL*R41SM8RP1 Amzn.com/bill WA,-40.72,
2024-08-27,Amazon Kids+*R41BO6IR0 888-802-3080 WA,-6.60,
2024-08-28,Amazon.com*RK3DO2FJ1 Amzn.com/bill WA,-14.31,
2024-08-29,AMAZON MKTPL*RK33N1JB0 Amzn.com/bill WA,-25.00,
2024-08-29,AMAZON MKTPL*RK4Q48SV2 Amzn.com/bill WA,-96.92,
2024-08-30,AMAZON MKTPL*RK7EU30U1 Amzn.com/bill WA,-19.37,
2024-08-30,AMAZON MKTPL*RK0F23130 Amzn.com/bill WA,-38.56,
2024-08-30,AMAZON MKTPL*RK9HB5041 Amzn.com/bill WA,-19.81,
2024-08-30,AMAZON MKTPL*RK0G670A0 Amzn.com/bill WA,-7.70,
2024-09-02,AMAZON MKTPL*ZT3843N32 Amzn.com/bill WA,-16.49,
2024-09-02,AMAZON MKTPL*RK4PA7IE1 Amzn.com/bill WA,-132.23,
2024-09-02,Amazon.com*RK6NE1KW0 Amzn.com/bill WA,-11.01,
2024-09-03,AUTOMATIC PAYMENT - THANK YOU,427.57,
2024-09-03,AMAZON MKTPL*RK7OU0RB0 Amzn.com/bill WA,-8.80,
2024-09-03,AMAZON MKTPL*ZT9QT6032 Amzn.com/bill WA,-14.31,
2024-09-03,AMAZON MKTPL*ZT16W7X52 Amzn.com/bill WA,-34.15,
2024-09-03,AMAZON MKTPL*ZT1QR90L2 Amzn.com/bill WA,-11.01,
2024-09-03,AMAZON MKTPL*RK1RJ9W40 Amzn.com/bill WA,-10.17,
2024-09-03,AMAZON MKTPL*ZT6YN5GD2 Amzn.com/bill WA,-19.82,
2024-09-04,AMAZON MKTPL*ZT6XQ3502 Amzn.com/bill WA,-31.51,
2024-09-04,AMAZON MKTPL*ZT8DG53W1 Amzn.com/bill WA,-29.90,
2024-09-04,AMAZON MKTPL*ZT8OQ0HD2 Amzn.com/bill WA,-11.01,
2024-09-04,AMAZON MKTPL*ZT6L86NR0 Amzn.com/bill WA,-103.58,
2024-09-04,Amazon.com*ZT9M69N10 Amzn.com/bill WA,-25.57,
2024-09-04,AMAZON MKTPL*ZT14U9HF2 Amzn.com/bill WA,-5.50,
2024-09-04,AMAZON MKTPL*ZT3Q67HV2 Amzn.com/bill WA,-17.58,
2024-09-05,AMAZON MKTPL*ZT5IX7PO1 Amzn.com/bill WA,-15.86,
2024-09-05,AMAZON MKTPL*ZT60Z32Q2 Amzn.com/bill WA,-9.37,
