date,description,amount,category
2024-02-07,AMZN Mktp US*R22NT6IX1 Amzn.com/bill WA,-17.98,
2024-02-07,Amazon.com*RB9IC50E2 Amzn.com/bill WA,-1.60,
2024-02-09,Amazon.com*RB9CA0W20 Amzn.com/bill WA,-101.10,
2024-02-10,Amazon.com*RI0VE8OY0 Amzn.com/bill WA,-166.67,
2024-02-10,Amazon Tips*RB3O50DR2 Amzn.com/bill WA,-1.00,
2024-02-10,Amazon.com*RB7AQ5Q52 Amzn.com/bill WA,-24.03,
2024-02-11,Amazon Music*RB6GJ71Q1 888-802-3080 WA,-18.71,
2024-02-13,AMZN Mktp US*RI1RY3HV0 Amzn.com/bill WA,-5.44,
2024-02-13,AMZN Mktp US*RI1M88LR2 Amzn.com/bill WA,-29.72,
2024-02-13,AMZN Mktp US*RI7PX2LJ2 Amzn.com/bill WA,-46.24,
2024-02-15,AMZN Mktp US*RI95827M0 Amzn.com/bill WA,-35.96,
2024-02-16,AMZN Mktp US*RI9CL5WL0 Amzn.com/bill WA,-11.76,
2024-02-16,Amazon.com*RI0R54H72 Amzn.com/bill WA,-40.64,
2024-02-16,Amazon.com*RI84R0MO2 Amzn.com/bill WA,-18.71,
2024-02-16,Amazon.com*RI4ZX5YW0 Amzn.com/bill WA,-14.10,
2024-02-18,AMZN Mktp US*RW5IX3TR0 Amzn.com/bill WA,-19.93,
2024-02-19,AMZN Mktp US*RI1C85UR2 Amzn.com/bill WA,-13.20,
2024-02-19,Amazon.com*RI6MP90P1 Amzn.com/bill WA,-64.97,
2024-02-19,AMZN Mktp US*RW6085PH0 Amzn.com/bill WA,-22.01,
2024-02-23,AMZN Mktp US*RZ7QQ7OI0 Amzn.com/bill WA,-58.33,
2024-02-23,AMZN Mktp US*RZ77Y4490 Amzn.com/bill WA,-68.47,
2024-02-23,AMZN Mktp US*RZ60Z5FF0 Amzn.com/bill WA,-16.50,
2024-02-23,AMZN Mktp US*RW1CD9XX2 Amzn.com/bill WA,-6.99,
2024-02-23,AMZN Mktp US*RI42X5IX1 Amzn.com/bill WA,-15.36,
2024-02-24,Prime Video *RW47T2QX2 888-802-3080 WA,-4.39,
2024-02-24,AMZN Mktp US*RZ7U42JU0 Amzn.com/bill WA,-72.63,
2024-02-24,AMZN Mktp US*RZ9F14J90 Amzn.com/bill WA,-19.81,
2024-02-24,AMZN Mktp US*RW8GD1OS1 Amzn.com/bill WA,-9.90,
2024-02-26,Amazon Music*RZ0BU76J0 888-802-3080 WA,-18.71,
2024-02-26,Prime Video *RW3HB2PY1 888-802-3080 WA,-3.29,
2024-02-27,Amazon Kids+*RZ5834OC2 888-802-3080 WA,-5.49,
2024-02-27,AMZN Mktp US*RZ9YY54N2 Amzn.com/bill WA,-11.00,
2024-02-27,AMZN Mktp US*RZ4YB3SN0 Amzn.com/bill WA,-38.50,
2024-02-28,AMZN Mktp US*RW8V308T1 Amzn.com/bill WA,-17.82,
2024-02-28,AMZN Mktp US*RZ7W77IZ0 Amzn.com/bill WA,-35.20,
2024-02-28,AMZN Mktp US*RZ5GF5U00 Amzn.com/bill WA,-16.50,
2024-02-29,Amazon.com*RZ0DL8A52 Amzn.com/bill WA,-9.79,
2024-02-29,Amazon.com*RZ4RE9E52 Amzn.com/bill WA,-8.59,
2024-03-01,AMZN Mktp US*RW8HJ4WD1 Amzn.com/bill WA,-17.60,
2024-03-01,AMZN Mktp US*RN5MC9ND0 Amzn.com/bill WA,-21.99,
2024-03-03,AUTOMATIC PAYMENT - THANK YOU,2150.66,
