date,description,amount,category
2023-05-05,AMZN Mktp US*P827G2903 Amzn.com/bill WA,-143.13,
2023-05-07,Amazon.com*JC5XT6OO3 Amzn.com/bill WA,-19.81,
2023-05-07,AMZN Mktp US*W383P7T73 Amzn.com/bill WA,-17.23,
2023-05-07,AMZN Mktp US*J42S698P3 Amzn.com/bill WA,-8.80,
2023-05-07,Amazon.com*KJ2WO1LW3 Amzn.com/bill WA,-406.27,
2023-05-08,Amazon.com*UK2UO5LC3 Amzn.com/bill WA,-43.86,
2023-05-08,AMZN Mktp US*8N36C95K3 Amzn.com/bill WA,-25.00,
2023-05-08,Amazon.com*GM8EO4VC3 Amzn.com/bill WA,-44.89,
2023-05-09,Amazon.com*BY26V1QV3 Amzn.com/bill WA,-21.43,
2023-05-09,Amazon.com*HX2PF3QX3 Amzn.com/bill WA,-39.01,
2023-05-09,Amazon.com*1U0XF5DN3 Amzn.com/bill WA,-166.67,
2023-05-10,AMZN Mktp US*RK4VE04I3 Amzn.com/bill WA,-17.60,
2023-05-11,AMZN Mktp US*ME6M003X3 Amzn.com/bill WA,-10.73,
2023-05-11,Amazon Groce*W605I6F63 Amzn.com/bill WA,-94.96,
2023-05-11,AMZN Mktp US*CJ2PL17J3 Amzn.com/bill WA,-58.35,
2023-05-11,Amazon Music*SV1IC0WT3 888-802-3080 WA,-17.60,
2023-05-12,Amazon Tips*NG2KY2ZF3 Amzn.com/bill WA,-7.00,
2023-05-12,AMZN Mktp US*NV8FT4NQ3 Amzn.com/bill WA,-74.87,
2023-05-12,Amazon.com*GM8G19WM3 Amzn.com/bill WA,-385.34,
2023-05-14,AMZN Mktp US*PV1MP0SV3 Amzn.com/bill WA,-95.16,
2023-05-14,AMZN Mktp US*E212H26L3 Amzn.com/bill WA,-154.14,
2023-05-15,AMZN Mktp US*ZR9S55213 Amzn.com/bill WA,-81.30,
2023-05-15,Amazon.com*3C64L8N33 Amzn.com/bill WA,-3.44,
2023-05-16,Amazon.com*D674R9AN3 Amzn.com/bill WA,-4.94,
2023-05-16,AMZN Mktp US*TA00O8KH3 Amzn.com/bill WA,-9.91,
2023-05-18,AMZN Mktp US*NE46U9963 Amzn.com/bill WA,-44.55,
2023-05-19,AMZN Mktp US*2I9LP37T3 Amzn.com/bill WA,-51.75,
2023-05-19,AMZN Mktp US*370I898G3 Amzn.com/bill WA,-14.29,
2023-05-22,AMZN Mktp US*FT7VS6H43 Amzn.com/bill WA,-28.10,
2023-05-22,Amazon.com*R70X47Z83 Amzn.com/bill WA,-17.83,
2023-05-25,Amazon.com Amzn.com/bill WA,17.83,
2023-05-25,AMZN Mktp US*QB4L45I83 Amzn.com/bill WA,-22.00,
2023-05-27,AMZ*The Washington P help@washpost DC,-4.00,
2023-05-27,Amazon Music*664572B43 888-802-3080 WA,-17.60,
2023-05-30,Amazon Prime*4E4ZW6VD3 Amzn.com/bill WA,-153.04,
2023-05-30,Audible*6Q0LH7PS3 Amzn.com/bill NJ,-8.75,
2023-06-01,AMZN Mktp US*IE2FY1U93 Amzn.com/bill WA,-29.67,
2023-06-02,AUTOMATIC PAYMENT - THANK YOU,1032.24,
