date,description,amount,category
2023-12-07,Amazon.com*D64WE6B63 Amzn.com/bill WA,-9.23,
2023-12-08,AMZN Mktp US*XF97P4NI3 Amzn.com/bill WA,-16.35,
2023-12-09,AMZ*The Washington P help@washpost DC,-12.00,
2023-12-09,Amazon.com*TV8RG15F2 Amzn.com/bill WA,-38.42,
2023-12-09,Amazon.com*KV30V8TV3 Amzn.com/bill WA,-66.05,
2023-12-10,AMZN Mktp US*5A99U4V73 Amzn.com/bill WA,-31.88,
2023-12-10,Amazon.com*MR28H0A63 Amzn.com/bill WA,-57.59,
2023-12-10,AMZN Mktp US*S44HV4OU3 Amzn.com/bill WA,-88.06,
2023-12-11,Amazon Music*L06CJ8NJ3 888-802-3080 WA,-18.71,
2023-12-11,Amazon Tips*3A2MX0U03 Amzn.com/bill WA,-1.00,
2023-12-11,Amazon.com*JQ8DE7C13 Amzn.com/bill WA,-148.62,
2023-12-13,AMZN Mktp US*TI37R3F63 Amzn.com/bill WA,-11.38,
2023-12-15,Amazon.com*C61CQ2GL3 Amzn.com/bill WA,-12.76,
2023-12-15,Amazon.com*QY9IS9KG3 Amzn.com/bill WA,-11.70,
2023-12-15,Prime Video *860R69PO3 888-802-3080 WA,-20.91,
2023-12-16,AMZN Mktp US*TM8TH1ZK2 Amzn.com/bill WA,-32.74,
2023-12-26,Prime Video *JF6HI7KW3 888-802-3080 WA,-4.17,
2023-12-26,AMZN Mktp US*KF04015I3 Amzn.com/bill WA,-18.61,
2023-12-26,Amazon Music*EB76W01B3 888-802-3080 WA,-18.71,
2023-12-27,AMZN Mktp US*2M2QA4AH3 Amzn.com/bill WA,-24.53,
2023-12-27,AMZN Mktp US*3L8R350D3 Amzn.com/bill WA,-9.89,
2023-12-27,Amazon Kids+*257IC18Y3 888-802-3080 WA,-5.49,
2023-12-27,AMZN Mktp US*PW5PW9EC3 Amzn.com/bill WA,-20.91,
2023-12-28,Amazon.com*3N1807E53 Amzn.com/bill WA,-18.06,
2023-12-28,AMZN Mktp US*TU87Y3SR3 Amzn.com/bill WA,-67.15,
2023-12-29,AMZN Mktp US*NA48N58O3 Amzn.com/bill WA,-41.29,
2023-12-29,AMZN Mktp US*DT2PE3JC3 Amzn.com/bill WA,-16.50,
2023-12-30,Audible*BC2XE2FA3 Amzn.com/bill NJ,-8.75,
2023-12-31,AMZN Mktp US*GG0OG4RM3 Amzn.com/bill WA,-79.99,
2023-12-31,AMZN Mktp US*I99VP7ZM3 Amzn.com/bill WA,-54.50,
2024-01-02,Amazon.com*TK4KC7JJ0 Amzn.com/bill WA,-74.36,
2024-01-03,AUTOMATIC PAYMENT - THANK YOU,2407.56,
2024-01-03,Amazon Tips*TK7IS3XW0 Amzn.com/bill WA,-1.00,
2024-01-04,Amazon.com*TK7QJ7LL2 Amzn.com/bill WA,-6.20,
2024-01-04,Amazon.com*TK84Z7L62 Amzn.com/bill WA,-8.15,
2024-01-04,Audible*TK17H8ZW2 Amzn.com/bill NJ,-252.68,
2024-01-05,AMZN Mktp US*TK2ZB6T52 Amzn.com/bill WA,-24.21,
