date,description,amount,category
2023-08-06,AMZN Mktp US*TA0UH60H0 Amzn.com/bill WA,-17.60,
2023-08-07,AMZN Mktp US*TA7MB0V30 Amzn.com/bill WA,-35.20,
2023-08-08,Amazon.com*TA70G6PM1 Amzn.com/bill WA,-9.90,
2023-08-08,AMZN Mktp US*TA67T78S0 Amzn.com/bill WA,-37.42,
2023-08-08,Amazon.com*TA8GM99X2 Amzn.com/bill WA,-30.54,
2023-08-10,Amazon.com*TA3U80RP0 Amzn.com/bill WA,-7.51,
2023-08-10,AMZN Mktp US*TA3077KA1 Amzn.com/bill WA,-33.00,
2023-08-11,AMZN Mktp US*TA70R49K1 Amzn.com/bill WA,-31.91,
2023-08-11,Amazon.com*TA2JI5RO1 Amzn.com/bill WA,-5.49,
2023-08-11,Amazon.com*TA4RS8W51 Amzn.com/bill WA,-17.31,
2023-08-11,Amazon Music*TA9VQ8R11 888-802-3080 WA,-17.60,
2023-08-16,AMZN Mktp US*TO80R3HI1 Amzn.com/bill WA,-50.27,
2023-08-19,AMZN Mktp US*TO6722YF1 Amzn.com/bill WA,-61.66,
2023-08-19,AMZ*The Washington P help@washpost DC,-4.00,
2023-08-19,AMZN Mktp US*TQ31C3Z00 Amzn.com/bill WA,-15.40,
2023-08-20,Amazon.com*TQ6IX91C0 Amzn.com/bill WA,-27.76,
2023-08-20,AMZN Mktp US*TQ5FD8ZG1 Amzn.com/bill WA,-65.88,
2023-08-20,AMZN Mktp US*TQ9UX0AO0 Amzn.com/bill WA,-11.48,
2023-08-22,AMZN Mktp US*TQ20R52C2 Amzn.com/bill WA,-19.99,
2023-08-22,AMZN Mktp US*TQ0912U72 Amzn.com/bill WA,-12.20,
2023-08-23,AMZN Mktp US*TQ5HZ1DC1 Amzn.com/bill WA,-38.52,
2023-08-25,AMZN Mktp US*T39FV4JT2 Amzn.com/bill WA,-10.87,
2023-08-26,Amazon.com*T36XE3CP1 Amzn.com/bill WA,-4.39,
2023-08-27,Amazon Music*T33DH1XF2 888-802-3080 WA,-17.60,
2023-08-28,AMZN Mktp US*T35QN3V80 Amzn.com/bill WA,-38.52,
2023-08-29,AMZN Mktp US*T32M308Z0 Amzn.com/bill WA,-96.99,
2023-08-30,Audible*T39T80RF2 Amzn.com/bill NJ,-8.75,
2023-08-31,Amazon.com*TL5NN4CJ2 Amzn.com/bill WA,-29.10,
2023-08-31,AMZN Mktp US*TL8B41OC2 Amzn.com/bill WA,-20.99,
2023-09-02,AMZN Mktp US*TL4N09PN2 Amzn.com/bill WA,-23.10,
2023-09-03,AUTOMATIC PAYMENT - THANK YOU,1711.44,
2023-09-04,Amazon.com*TL5O15XE0 Amzn.com/bill WA,-19.48,
2023-09-04,Amazon.com*TL6O15DE2 Amzn.com/bill WA,-5.48,
2023-09-04,AMZN Mktp US*TL01M5HR0 Amzn.com/bill WA,-8.99,
2023-09-04,AMZN Mktp US*TL9WX8TU1 Amzn.com/bill WA,-64.95,
2023-09-04,Amazon.com*TL1R79NG1 Amzn.com/bill WA,-25.27,
2023-09-04,Amazon Groce*TL21Q78H2 Amzn.com/bill WA,-50.08,
2023-09-05,AMZN Mktp US*TL4YU0S12 Amzn.com/bill WA,-44.03,
2023-09-05,Amazon Tips*TL6B33Q30 Amzn.com/bill WA,-5.00,
2023-09-05,AMZN Mktp US*TL7XO5QU0 Amzn.com/bill WA,-19.76,
