date,description,amount,category
2023-02-06,AMZN Mktp US*VL94P4JQ3 Amzn.com/bill WA,-100.96,
2023-02-07,AMZN Mktp US*HJ35V9FQ3 Amzn.com/bill WA,-38.29,
2023-02-07,AMZN Mktp US*Q92ZM7I33 Amzn.com/bill WA,-8.80,
2023-02-09,AMZN Mktp US*HE9BO5N30 Amzn.com/bill WA,-69.24,
2023-02-09,Amazon.com*HE6000NI0 Amzn.com/bill WA,-39.01,
2023-02-09,AMZN Mktp US*FS33T2HG3 Amzn.com/bill WA,-26.38,
2023-02-10,Amazon.com*IH74V8FR3 Amzn.com/bill WA,-44.03,
2023-02-10,Amazon Groce*8K3110C13 Amzn.com/bill WA,-36.91,
2023-02-11,Amazon Music*YE0D91GA3 888-802-3080 WA,-17.60,
2023-02-12,Amazon.com*RG74J3AL3 Amzn.com/bill WA,-24.20,
2023-02-12,Amazon.com*H96DQ5Y21 Amzn.com/bill WA,-10.89,
2023-02-12,Amazon Groce*GM9MT4OO3 Amzn.com/bill WA,-38.24,
2023-02-12,AMZN Mktp US*HE30S48Q0 Amzn.com/bill WA,-25.00,
2023-02-15,Amazon Groce*HP83O3ON0 Amzn.com/bill WA,-228.71,
2023-02-15,AMZN Mktp US*HE9XA3PB1 Amzn.com/bill WA,-21.10,
2023-02-15,AMZN Mktp US*HE4LZ0GT1 Amzn.com/bill WA,-39.98,
2023-02-16,Amazon Tips*HP8CH23P0 Amzn.com/bill WA,-10.00,
2023-02-17,AMZN Mktp US*HP5GE2050 Amzn.com/bill WA,-27.41,
2023-02-18,Amazon Groce*HP7M16VP0 Amzn.com/bill WA,-40.80,
2023-02-19,Amazon Tips*HP7D13C11 Amzn.com/bill WA,-5.00,
2023-02-20,Amazon Groce*HP8IB8ZN1 Amzn.com/bill WA,-45.75,
2023-02-21,AMZN Mktp US*HP04I7AH1 Amzn.com/bill WA,-17.60,
2023-02-21,Amazon.com*HE7F95B72 Amzn.com/bill WA,-12.23,
2023-02-22,AMZN Mktp US*HP9ZK0AY2 Amzn.com/bill WA,-52.68,
2023-02-22,AMZN Mktp US*HD7AZ3OM0 Amzn.com/bill WA,-4.93,
2023-02-23,Amazon Groce*HD2LL6NW0 Amzn.com/bill WA,-57.13,
2023-02-24,AMZN Mktp US*HP1GM6D31 Amzn.com/bill WA,-61.64,
2023-02-24,Amazon Tips*HD3QB5AT0 Amzn.com/bill WA,-5.00,
2023-02-24,AMZN Mktp US*HP6N80KP1 Amzn.com/bill WA,-6.04,
2023-02-25,AMZN Mktp US*HD9114GA0 Amzn.com/bill WA,-39.98,
2023-02-26,Amazon.com*HP2301W71 Amzn.com/bill WA,-40.57,
2023-02-26,Amazon.com*HD56P9HP0 Amzn.com/bill WA,-6.37,
2023-02-27,Amazon Music*HD4WM4610 888-802-3080 WA,-17.60,
2023-02-27,Amazon.com*HD5CA97M0 Amzn.com/bill WA,-41.09,
2023-02-28,AMZN Mktp US*HD27M1EP2 Amzn.com/bill WA,-9.16,
2023-03-01,AMZN Mktp US*HD6TV2XT2 Amzn.com/bill WA,-61.64,
2023-03-01,Amazon.com*H57MS3JG0 Amzn.com/bill WA,-15.39,
2023-03-01,AMZN Mktp US*HD9R15HT1 Amzn.com/bill WA,-12.47,
2023-03-01,Amazon Groce*HD83J9HM1 Amzn.com/bill WA,-62.32,
2023-03-02,AMZN Mktp US*HD2RE0KG1 Amzn.com/bill WA,-16.50,
2023-03-02,Amazon.com*HD6RE0SW2 Amzn.com/bill WA,-16.50,
2023-03-02,Amazon.com*HD9S78SV2 Amzn.com/bill WA,-8.78,
2023-03-02,Amazon.com*HD2OC2252 Amzn.com/bill WA,-30.80,
2023-03-02,AMZN Mktp US*H52SQ6PS0 Amzn.com/bill WA,-19.60,
2023-03-02,Amazon.com*HD8TE3K01 Amzn.com/bill WA,-30.79,
2023-03-02,Amazon.com*H50O39G30 Amzn.com/bill WA,-37.44,
2023-03-03,AUTOMATIC PAYMENT - THANK YOU,1722.12,
2023-03-04,AMZ*The Washington P help@washpost DC,-4.00,
2023-03-05,AMZN Mktp US*H54RE0N81 Amzn.com/bill WA,-42.30,
2023-03-05,AMZN Mktp US*H57LX57C0 Amzn.com/bill WA,-6.58,
2023-03-06,AMZN Mktp US*H55O86EG1 Amzn.com/bill WA,-34.10,
2023-03-06,AMZN Mktp US*H57VY4E71 Amzn.com/bill WA,-78.16,
2023-03-06,AMZN Mktp US*H59B34I90 Amzn.com/bill WA,-35.34,
