date,description,amount,category
2024-04-05,AMZN Mktp US*ZD51M77A3 Amzn.com/bill WA,-11.56,
2024-04-06,Amazon.com*0C8K13UW3 Amzn.com/bill WA,-29.90,
2024-04-08,AMZN Mktp US*WE46H0R43 Amzn.com/bill WA,-17.19,
2024-04-08,Amazon.com*IB4F28JT3 Amzn.com/bill WA,-11.82,
2024-04-08,AMZN Mktp US*BK04E84F3 Amzn.com/bill WA,-15.86,
2024-04-08,AMZN Mktp US*EX2SB3W03 Amzn.com/bill WA,-99.07,
2024-04-11,AMZN Mktp US Amzn.com/bill WA,616.55,
2024-04-11,Amazon Music*SI2Q51703 888-802-3080 WA,-18.72,
2024-04-14,AMZN Mktp US*HB4IC5UF3 Amzn.com/bill WA,-23.22,
2024-04-15,Amazon.com*6E90T2P93 Amzn.com/bill WA,-21.98,
2024-04-15,AMZN Mktp US*414S56S63 Amzn.com/bill WA,-21.98,
2024-04-15,AMZN Mktp US*HV8E03IT3 Amzn.com/bill WA,-124.42,
2024-04-16,AMAZON PRIME*8D61W7UY3 888-802-3080 WA,-76.04,
2024-04-17,AMZN Mktp US*205UH0UP3 Amzn.com/bill WA,-31.95,
2024-04-18,Amazon.com*TO6C85LI3 Amzn.com/bill WA,-274.40,
2024-04-19,AMZN Mktp US*0I9ON6G63 Amzn.com/bill WA,-18.71,
2024-04-19,AMZN Mktp US*RY4TN2U03 Amzn.com/bill WA,-16.17,
2024-04-19,Amazon.com*VV80U0XJ3 Amzn.com/bill WA,-12.11,
2024-04-19,AMZN Mktp US*DY2PT35Q3 Amzn.com/bill WA,-18.72,
2024-04-21,AMZN Mktp US*704OS2513 Amzn.com/bill WA,-24.23,
2024-04-21,Amazon.com*X08R16493 Amzn.com/bill WA,-19.47,
2024-04-22,Amazon.com*IM19R9VV3 Amzn.com/bill WA,-19.49,
2024-04-27,Amazon Kids+*TQ82A5KE3 888-802-3080 WA,-5.50,
2024-05-03,AUTOMATIC PAYMENT - THANK YOU,1413.47,
2024-05-05,AMZN Mktp US*B09822BI3 Amzn.com/bill WA,-168.59,
