date,description,amount,category
2023-11-07,Amazon.com*X712Q3313 Amzn.com/bill WA,-26.66,
2023-11-07,AMZN Mktp US*6G7LY9QC3 Amzn.com/bill WA,-39.84,
2023-11-08,Amazon.com*RX61S1YW3 Amzn.com/bill WA,-166.67,
2023-11-08,Amazon Groce*TH28S0V63 Amzn.com/bill WA,-105.96,
2023-11-08,AMZN Mktp US*NC1839SB3 Amzn.com/bill WA,-165.25,
2023-11-08,AMZN Mktp US*D582E2B03 Amzn.com/bill WA,-11.00,
2023-11-08,AMZN Mktp US*LQ6GK2RX3 Amzn.com/bill WA,-7.97,
2023-11-09,AMZN Mktp US*282OR4V73 Amzn.com/bill WA,-63.62,
2023-11-09,AMZN Mktp US*MF7Y72ZC3 Amzn.com/bill WA,-32.68,
2023-11-09,AMZN Mktp US*3L49S9FN3 Amzn.com/bill WA,-25.00,
2023-11-09,Amazon.com*IB3OA0SG3 Amzn.com/bill WA,-8.80,
2023-11-09,Amazon.com*TG88Q1IY1 Amzn.com/bill WA,-30.77,
2023-11-09,Amazon Tips*BA20265B3 Amzn.com/bill WA,-7.00,
2023-11-09,AMZN Mktp US*ZV66T1B43 Amzn.com/bill WA,-17.22,
2023-11-11,AMZ*The Washington P help@washpost DC,-12.00,
2023-11-11,Amazon Music*V46YZ8Y83 888-802-3080 WA,-18.71,
2023-11-12,Kindle Svcs*2X27C0AK3 888-802-3080 WA,-5.77,
2023-11-13,AMZN Mktp US*ZQ3LY75F3 Amzn.com/bill WA,-14.26,
2023-11-15,Amazon.com*T78TA1FD2 Amzn.com/bill WA,-6.04,
2023-11-15,Amazon.com*AC4580063 Amzn.com/bill WA,-236.59,
2023-11-16,Amazon.com*HC6QA29I3 Amzn.com/bill WA,-10.46,
2023-11-18,AMZN Mktp US*HJ8MV6N73 Amzn.com/bill WA,-26.41,
2023-11-20,Amazon.com*PC7PJ1SP3 Amzn.com/bill WA,-43.98,
2023-11-20,AMZN Mktp US*JV9T43TX3 Amzn.com/bill WA,-28.63,
2023-11-20,AMZN Mktp US*5D9F00EG3 Amzn.com/bill WA,-33.64,
2023-11-20,AMZN Mktp US*VW2PP0073 Amzn.com/bill WA,-6.57,
2023-11-21,AMZN Mktp US*I982O4BN3 Amzn.com/bill WA,-13.11,
2023-11-21,AMZN Mktp US*565NN2633 Amzn.com/bill WA,-22.33,
2023-11-22,AMZN Mktp US*PG5QK9CW3 Amzn.com/bill WA,-15.82,
2023-11-23,Amazon.com*AW3NU6K63 Amzn.com/bill WA,-36.96,
2023-11-24,Amazon.com*9X3FM8O33 Amzn.com/bill WA,-63.15,
2023-11-24,Amazon.com*4E5PS18T3 Amzn.com/bill WA,-41.45,
2023-11-24,AMZN Mktp US*TV4UO8EI3 Amzn.com/bill WA,-36.45,
2023-11-24,Amazon.com*GV8V318M3 Amzn.com/bill WA,-21.96,
2023-11-24,Amazon.com*QM2974963 Amzn.com/bill WA,-12.98,
2023-11-24,Amazon.com*ZN2JO06C3 Amzn.com/bill WA,-29.53,
2023-11-25,Amazon.com*LR7XS0563 Amzn.com/bill WA,-40.74,
2023-11-25,Amazon.com*7R1102V93 Amzn.com/bill WA,-52.82,
2023-11-25,AMZN Mktp US*TM3WN2CK3 Amzn.com/bill WA,-41.71,
2023-11-25,AMZN Mktp US*CY2JE0IY3 Amzn.com/bill WA,-8.80,
2023-11-25,AMZN Mktp US*ZX1DN5EZ3 Amzn.com/bill WA,-9.69,
2023-11-26,AMZN Mktp US*UM54F0BB3 Amzn.com/bill WA,-14.96,
2023-11-26,AMZN Mktp US*VS3VE6423 Amzn.com/bill WA,-2.31,
2023-11-26,Amazon.com*R41PX60O3 Amzn.com/bill WA,-41.49,
2023-11-26,Amazon.com*5J8QA7TO3 Amzn.com/bill WA,-15.57,
2023-11-26,AMZN Mktp US*IE2VD83W3 Amzn.com/bill WA,-59.99,
2023-11-27,Amazon Music*L478W1963 888-802-3080 WA,-18.71,
2023-11-27,AMZN Mktp US*Z98M79OP3 Amzn.com/bill WA,-68.17,
2023-11-27,Amazon.com*2D5PE7VC3 Amzn.com/bill WA,-93.74,
2023-11-27,Amazon Kids+*EQ2OA8J13 888-802-3080 WA,-5.49,
2023-11-27,Amazon.com*IX9X69YO3 Amzn.com/bill WA,-23.53,
2023-11-27,Amazon.com*X73ZH2WI3 Amzn.com/bill WA,-36.96,
2023-11-27,AMZN Mktp US*IG1Q15MJ3 Amzn.com/bill WA,-18.67,
2023-11-28,AMZN Mktp US*RQ9AK3QP3 Amzn.com/bill WA,-13.64,
2023-11-28,AMZN Mktp US*LL11Q03K3 Amzn.com/bill WA,-46.51,
2023-11-28,Amazon.com*VR4P88GE3 Amzn.com/bill WA,-50.07,
2023-11-28,AMZN Mktp US*AY1EX7HU3 Amzn.com/bill WA,-31.93,
2023-11-28,Amazon Tips*8H5412LC3 Amzn.com/bill WA,-1.00,
2023-11-29,Amazon.com*MO6VT6ND3 Amzn.com/bill WA,-14.96,
2023-11-29,Amazon.com*ZD7WC3SG3 Amzn.com/bill WA,-9.91,
2023-11-29,Amazon Tips*EK59M6AL3 Amzn.com/bill WA,-5.00,
2023-11-30,AMZN Mktp US Amzn.com/bill WA,46.51,
2023-11-30,Audible*AQ14O0Z83 Amzn.com/bill NJ,-8.75,
2023-12-03,AUTOMATIC PAYMENT - THANK YOU,1692.97,
2023-12-03,AMZN Mktp US*S266E2AD3 Amzn.com/bill WA,-31.63,
2023-12-03,AMZN Mktp US*GO18Z7Y13 Amzn.com/bill WA,-31.86,
2023-12-03,AMZN Mktp US*0K76F74C3 Amzn.com/bill WA,-40.74,
2023-12-04,AMZN Mktp US*CF37Q6JB3 Amzn.com/bill WA,-35.20,
2023-12-05,Kindle Svcs*XH5QI2UG3 888-802-3080 WA,-11.00,
2023-12-05,Amazon.com*MU6K14KZ3 Amzn.com/bill WA,-62.47,
2023-12-05,Kindle Svcs*J23621VD3 888-802-3080 WA,-14.30,
