date,description,amount,category
2024-06-06,AMZN Mktp US*773LQ6123 Amzn.com/bill WA,-29.90,
2024-06-06,AMZN Mktp US*488US6X33 Amzn.com/bill WA,-17.19,
2024-06-06,AMZN Mktp US*RD8AN1020 Amzn.com/bill WA,-15.86,
2024-06-06,AMZN Mktp US*OO5NJ36F3 Amzn.com/bill WA,-29.90,
2024-06-07,Amazon.com*GS9TI1T03 Amzn.com/bill WA,-6.60,
2024-06-07,Amazon.com*5B8VY3N23 Amzn.com/bill WA,-25.18,
2024-06-07,Amazon.com*TG0T42JC3 Amzn.com/bill WA,-99.23,
2024-06-08,Amazon Tips*WH51A6B03 Amzn.com/bill WA,-7.00,
2024-06-08,Amazon.com*5E49110C3 Amzn.com/bill WA,-131.14,
2024-06-11,AMZN Mktp US*8R6D67BY3 Amzn.com/bill WA,-10.88,
2024-06-11,Amazon.com*RD5702AQ3 Amzn.com/bill WA,-22.99,
2024-06-11,Amazon.com*6T0FU1073 Amzn.com/bill WA,-179.60,
2024-06-11,Amazon Music*UR72K39V3 888-802-3080 WA,-18.72,
2024-06-12,AMZN Mktp US*PG8984ZO3 Amzn.com/bill WA,-20.93,
2024-06-12,AMZN Mktp US*780WO5C43 Amzn.com/bill WA,-18.17,
2024-06-12,AMZN Mktp US*HK3GO41G3 Amzn.com/bill WA,-47.03,
2024-06-12,Amazon.com*N730U4NH3 Amzn.com/bill WA,-16.50,
2024-06-13,AMZN Mktp US*960XD2IM3 Amzn.com/bill WA,-33.04,
2024-06-14,AMAZON MKTPL*TJ28O8PH3 Amzn.com/bill WA,-66.11,
2024-06-14,Amazon.com*X23PL9QJ3 Amzn.com/bill WA,-51.78,
2024-06-15,Amazon.com*FT3JW7FR3 Amzn.com/bill WA,-17.24,
2024-06-27,Amazon Kids+*RC7C18TD2 888-802-3080 WA,-5.50,
2024-06-28,AMAZON MKTPL*RC6TU3PG1 Amzn.com/bill WA,-2.21,
2024-07-01,AMAZON MKTPL*RC9AM3K81 Amzn.com/bill WA,-37.45,
2024-07-01,AMAZON MKTPL*R72JH43B0 Amzn.com/bill WA,-16.52,
2024-07-01,AMAZON MKTPL*R72XE0JR0 Amzn.com/bill WA,-110.19,
2024-07-01,Amazon.com*RC57837K1 Amzn.com/bill WA,-25.91,
2024-07-03,AUTOMATIC PAYMENT - THANK YOU,1785.35,
