date,description,amount,category
2025-07-09,AMAZON MKTPL*NL6PB3GL0 Amzn.com/bill WA,-16.85,
2025-07-09,AMAZON MKTPL*NL8XZ3AL1 Amzn.com/bill WA,-36.96,
2025-07-09,AMAZON MKTPL*NL1IJ5MK0 Amzn.com/bill WA,-6.78,
2025-07-12,AMAZON MKTPL*NL7YY8R51 Amzn.com/bill WA,-19.82,
2025-07-14,AMAZON MKTPL*NR9D59AB1 Amzn.com/bill WA,-16.52,
2025-07-15,AMAZON MKTPL*QJ9GI0HH3 Amzn.com/bill WA,-121.60,
2025-07-18,AMAZON MKTPL*LM4404RN3 Amzn.com/bill WA,-26.40,
2025-07-28,AMAZON MKTPL*NW08G4SB3 Amzn.com/bill WA,-11.01,
2025-07-28,Amazon.com*DQ0X92S13 Amzn.com/bill WA,-28.00,
2025-07-29,Amazon.com*6Q9X308E3 Amzn.com/bill WA,-24.24,
2025-07-29,AMAZON MKTPL*EN3IS0BT3 Amzn.com/bill WA,-53.97,
2025-07-31,AMAZON MKTPL*4T5MP4QD3 Amzn.com/bill WA,-22.03,
2025-08-02,AMAZON MKTPL*HP2NM41N3 Amzn.com/bill WA,-4.37,
2025-08-03,AUTOMATIC PAYMENT - THANK YOU,1173.17,
