date,description,amount,category
2025-08-06,Amazon.com*L17HV34E3 Amzn.com/bill WA,-26.24,
2025-08-09,AMAZON MKTPL*LM7L042P3 Amzn.com/bill WA,-16.85,
2025-08-10,AMAZON MKTPL*IP1NN9W43 Amzn.com/bill WA,-139.95,
2025-08-11,AMAZON MKTPL*QS6VL8PP3 Amzn.com/bill WA,-28.64,
2025-08-23,Amazon.com*3B00W3DQ3 Amzn.com/bill WA,-55.08,
2025-08-24,Amazon.com*6Q16F47B3 Amzn.com/bill WA,-6.58,
2025-08-28,AMAZON MKTPL*2Z0107AG3 Amzn.com/bill WA,-3.58,
2025-08-30,Amazon.com*081ES96T3 Amzn.com/bill WA,-10.74,
2025-08-30,Amazon.com*CI2KA7FH3 Amzn.com/bill WA,-18.01,
2025-08-31,Amazon.com*CY14Z8W93 Amzn.com/bill WA,-8.62,
2025-08-31,AMAZON MKTPL*4Q1PI7ZS3 Amzn.com/bill WA,-11.01,
2025-09-01,AMAZON MKTPL*ST7BC3BW3 Amzn.com/bill WA,-25.33,
2025-09-01,AMAZON MKTPL*IV92O5GP3 Amzn.com/bill WA,-25.07,
2025-09-02,AMAZON MKTPL*Y67KX0M73 Amzn.com/bill WA,-33.28,
2025-09-03,AUTOMATIC PAYMENT - THANK YOU,388.55,
2025-09-04,Audible*M19EO13I3 Amzn.com/bill NJ,-18.73,
