date,description,amount,category
2024-07-09,Amazon.com*RY9RV1432 Amzn.com/bill WA,-9.31,
2024-07-09,Amazon.com*RY5QI10Z0 Amzn.com/bill WA,-17.38,
2024-07-09,AMAZON MKTPL*RY6Q19070 Amzn.com/bill WA,-15.86,
2024-07-11,Amazon Music*RY4ZZ96G0 888-802-3080 WA,-18.72,
2024-07-19,AMAZON MKTPL*RS3BW5S81 Amzn.com/bill WA,-164.98,
2024-07-20,Amazon.com*RJ6Y523U0 Amzn.com/bill WA,-27.54,
2024-07-20,Amazon.com*RJ37M23Y0 Amzn.com/bill WA,-16.52,
2024-07-21,AMAZON MKTPL*RJ5CJ9312 Amzn.com/bill WA,-6.82,
2024-07-27,Amazon Kids+*RV5HU2E60 888-802-3080 WA,-6.60,
2024-07-29,AMAZON MKTPL*RV7DB9ET1 Amzn.com/bill WA,-27.54,
2024-07-31,AMAZON MKTPL*RV7EU5BK1 Amzn.com/bill WA,-9.81,
2024-08-02,AUTOMATIC PAYMENT - THANK YOU,1062.77,
2024-08-03,AMAZON MKTPL*RF7VI8AI0 Amzn.com/bill WA,-7.32,
2024-08-04,AMAZON MKTPL*RF3EE4AO1 Amzn.com/bill WA,-16.52,
2024-08-05,Amazon.com*RF2JL66G2 Amzn.com/bill WA,-82.65,
