date,description,amount,category
2024-08-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-4.40,
2024-08-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-18.72,
2024-08-03,BREEZE FOOTWEAR 661 struie view TAIN IV19 1LA LNDGBR,-75.00,
2024-08-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-08-06,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.29,
2024-08-07,SDOT PAYBYPHONE PARKIN700 5TH AVE SEATTLE 98104 WA USA,-5.54,
2024-08-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2024-08-07,UBER ONE 1455 MARKET ST 8005928996 94105 CA USA,-9.99,
2024-08-11,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.03,
2024-08-16,WWW.PROVID* PROVIDENCE1801 Lind Ave. SW RENTON 98057 WA USA,-16.45,
2024-08-19,RECREATION.GOV 4000 MASTHEAD ST NE ALBUQUERQUE 87109 NM USA,-24.00,
2024-08-21,RECREATION.GOV 4000 MASTHEAD ST NE ALBUQUERQUE 87109 NM USA,-72.00,
2024-08-21,RECREATION.GOV 4000 MASTHEAD ST NE ALBUQUERQUE 87109 NM USA,-40.00,
2024-08-22,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-15.56,
2024-08-23,RECREATION.GOV 4000 MASTHEAD ST NE ALBUQUERQUE 87109 NM USA (RETURN),30.00,
2024-08-23,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-7.69,
2024-08-23,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-25.85,
2024-08-27,GOSSAMER GEAR 3512B Montopolis Dr AUSTIN 78744 TX USA,-10.98,
2024-08-27,A MEDIUM CORPORATION 799 MARKET STREET 5TH FL 4155085008 94103 CA USA,-5.00,
2024-08-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-08-31,ACH Deposit Internet transfer from account ending in 4983,1032.19,
