date,description,amount,category
2024-12-31,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-23.84,
2025-01-01,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-37.92,
2025-01-01,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-24.63,
2025-01-01,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-1.68,
2025-01-01,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-22.58,
2025-01-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-4.40,
2025-01-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-18.72,
2025-01-06,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.29,
2025-01-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2025-01-15,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-22.03,
2025-01-18,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-66.11,
2025-01-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2025-01-27,A MEDIUM CORPORATION 3500 SOUTH DUPONT HWY 4155085008 19901 DE USA,-5.00,
2025-01-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2025-01-31,ACH Deposit Internet transfer from account ending in 4983,904.65,
