date,description,amount,category
2023-09-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.99,
2023-09-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-54.97,
2023-09-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.00,
2023-09-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-09-07,UBER PASS 1455 MARKET ST 8005928996 94105 CA USA,-9.99,
2023-09-17,DIAMOND PARKING 605 1ST AVENUE SEATTLE 98104 WA USA,-8.50,
2023-09-18,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-29.97,
2023-09-20,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-4.99,
2023-09-21,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-15.99,
2023-09-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-09-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-09-28,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-25.87,
2023-09-30,ACH Deposit Internet transfer from account ending in 4267,406.10,
