date,description,amount,category
2023-01-31,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-6.99,
2023-02-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.00,
2023-02-05,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-47.97,
2023-02-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-5.97,
2023-02-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-02-12,WSJ/BARRONS 4300 RTE 1 N 800-568-7625 08852 NJ USA,-38.99,
2023-02-17,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-1.99,
2023-02-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-10.99,
2023-02-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-59.99,
2023-02-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-10.98,
2023-02-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-02-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-02-28,ACH Deposit Internet transfer from account ending in 4267,431.29,
