date,description,amount,category
2024-09-30,UBER *EATS 1455 MARKET ST 8005928996 94103 CA USA,-47.30,
2024-10-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-4.40,
2024-10-04,APPLE.COM/US ONE APPLE PARK WAY CUPERTINO 95014 CA USA (RETURN),440.80,
2024-10-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-10-06,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-3.50,
2024-10-06,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-0.88,
2024-10-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2024-10-08,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.01,
2024-10-08,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-2.34,
2024-10-11,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.03,
2024-10-17,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA (RETURN),0.81,
2024-10-19,PREMIUM PARKING 601 Poydras StSuite 1500 NEW ORLEANS 70130 LA USA,-28.32,
2024-10-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-10-20,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-15.56,
2024-10-27,A MEDIUM CORPORATION 799 MARKET STREET 5TH FL 4155085008 94103 CA USA,-5.00,
2024-10-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-10-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.90,
2024-10-31,ACH Deposit Internet transfer from account ending in 4983,1796.15,
