date,description,amount,category
2024-06-01,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-38.50,
2024-06-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-34.14,
2024-06-03,RECREATION.GOV 4000 MASTHEAD ST NE ALBUQUERQUE 87109 NM USA,-68.00,
2024-06-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-06-04,76 - LAKE SAMMAMISH GA6420 E LAKE SAMMAMIS ISSAQUAH 98029 WA USA,-85.14,
2024-06-06,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.29,
2024-06-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2024-06-07,UBER ONE 1455 MARKET ST 8005928996 94105 CA USA,-9.99,
2024-06-15,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.03,
2024-06-15,Apple Online Store Cupertino CA,-639.16,
2024-06-15,eBay O*23-11688-58055 2535 North First Street San Jose 95131 CA USA,-38.56,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-3.37,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-7.85,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-7.80,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-1.78,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-1.78,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-2.40,
2024-06-15,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-7.15,
2024-06-16,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-5.45,
2024-06-17,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-132.23,
2024-06-17,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-15.65,
2024-06-24,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-71.62,
2024-06-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2024-06-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-06-30,ACH Deposit Internet transfer from account ending in 4983,1197.01,
