date,description,amount,category
2024-11-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-18.72,
2024-11-03,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-99.12,
2024-11-05,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-93.70,
2024-11-06,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.29,
2024-11-07,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-9.99,
2024-11-15,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.03,
2024-11-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-11-21,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-110.19,
2024-11-22,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-322.32,
2024-11-23,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-70.52,
2024-11-27,A MEDIUM CORPORATION 3500 SOUTH DUPONT HWY 4155085008 19901 DE USA,-5.00,
2024-11-30,ACH Deposit Internet transfer from account ending in 4983,337.24,
