date,description,amount,category
2024-11-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-11-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-42.96,
2024-12-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-18.72,
2024-12-03,Apple Online Store Cupertino CA,-214.00,
2024-12-06,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.29,
2024-12-07,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-9.99,
2024-12-13,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-31.94,
2024-12-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2024-12-25,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-8.24,
2024-12-25,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-12.47,
2024-12-27,A MEDIUM CORPORATION 3500 SOUTH DUPONT HWY 4155085008 19901 DE USA,-5.00,
2024-12-27,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-1.13,
2024-12-28,WWW COSTCO COM 999 LAKE DR 800-955-2292 98027 WA USA,-209.37,
2024-12-29,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-1.82,
2024-12-29,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-3.04,
2024-12-29,TAOBAO.COM Canary Wharf 125 LONDON WAE14 5AB ENGGBR,-15.08,
2024-12-29,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-11.01,
2024-12-31,ACH Deposit Internet transfer from account ending in 4983,885.63,
