date,description,amount,category
2023-11-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.99,
2023-11-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-38.52,
2023-12-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-17.60,
2023-12-01,PAY* PROVIDENCE.ORG 32 Avenue of the AmericasFlr 18 NEW YORK 10013 NY USA,-25.21,
2023-12-02,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-28.78,
2023-12-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.00,
2023-12-07,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-9.99,
2023-12-07,APPLE.COM/US One Apple Park 800-692-7753 95014 CA USA (RETURN),1161.56,
2023-12-07,UBER ONE 1455 MARKET ST 8005928996 94105 CA USA,-9.99,
2023-12-11,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-13.19,
2023-12-11,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-22.01,
2023-12-11,APPLE.COM/US ONE APPLE PARK WAY 800-676-2775 95014 CA USA (RETURN),3522.10,
2023-12-12,"LETSGO NETWORK INCORPO80 Tilman Cir, MARKHAM L3P 5V6 ON CAN",-6.69,
2023-12-12,"LETSGO NETWORK INCORPO80 Tilman Cir, MARKHAM L3P 5V6 ON CAN",-6.69,
2023-12-14,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-66.05,
2023-12-17,SP PAKAPERU 852 W Main St Apt 428 CHARLOTTESVIL22903 VA USA,-194.00,
2023-12-18,APPLE.COM/BILL ONE APPLE PARK WAY CUPERTINO 95014 CA USA,-132.11,
2023-12-18,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-58.34,
2023-12-21,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-17.60,
2023-12-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-14.30,
2023-12-25,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-71.55,
2023-12-25,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-16.50,
2023-12-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-12-31,ACH Deposit Internet transfer from account ending in 4267,3265.73,
