date,description,amount,category
2023-05-31,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-05-31,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-6.99,
2023-06-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-19.98,
2023-06-03,Fjallraven 1900 Taylor Avenue 8559963746 80027 CO USA,-154.14,
2023-06-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.00,
2023-06-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-06-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-2.99,
2023-06-08,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-43.35,
2023-06-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-7.99,
2023-06-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-10.99,
2023-06-19,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-35.95,
2023-06-21,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-36.97,
2023-06-22,SP PEAKDESIGN 2325 3rd St Ste 410 SAN FRANCISCO94107 CA USA,-49.44,
2023-06-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.99,
2023-06-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-06-24,UBER EATS 1455 MARKET ST 8005928996 94103 CA USA,-40.64,
2023-06-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-06-30,ACH Deposit Internet transfer from account ending in 4267,614.87,
