date,description,amount,category
2025-08-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-35.24,
2025-08-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2025-08-07,Patagonia Direct Inc. 259 W. Santa Clara St. 8006386464 93001 CA USA,-72.68,
2025-08-07,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-60.67,
2025-08-08,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-55.09,
2025-08-11,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-25.32,
2025-08-13,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-60.61,
2025-08-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.91,
2025-08-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2025-08-24,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-55.08,
2025-08-27,YUBBLER INC. 833 CENTRAL AVE #1414 3129530402 60035 IL USA,-156.34,
2025-08-29,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.01,
2025-08-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-20.92,
2025-08-31,ACH Deposit Internet transfer from account ending in 4983,516.09,
