date,description,amount,category
2023-04-30,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-6.99,
2023-04-30,THE JUNIOR LEAGUE OF S4119 E. Madison Street SEATTLE 98112 WA USA,-5.00,
2023-05-04,APPLE.COM/BILL ONE APPLE PARK CUPERTINO 95014 CA USA,-11.00,
2023-05-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-58.96,
2023-05-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-05-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-16.98,
2023-05-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-10.99,
2023-05-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.99,
2023-05-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-05-24,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-8.99,
2023-05-27,REI.COM 800-426-4840 PO BOX 1938 800-426-4840 98390 WA USA,-385.34,
2023-05-27,Multibyte Info Tech LTEFFORT IND BLDG NO.2-8 AMH 000000000 500HKG,-11.24,
2023-05-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-05-31,ACH Deposit Internet transfer from account ending in 4267,205.31,
