date,description,amount,category
2022-12-31,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-6.99,
2023-01-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-3.99,
2023-01-01,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-14.99,
2023-01-04,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-11.00,
2023-01-05,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-119.99,
2023-01-07,APPLE.COM/BILL ONE APPLE PARK 1111111111 95014 CA USA,-2.99,
2023-01-07,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-01-12,WSJ/BARRONS 4300 RTE 1 N 800-568-7625 08852 NJ USA,-38.99,
2023-01-18,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-59.99,
2023-01-19,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-10.99,
2023-01-23,APPLE.COM/BILL ONE APPLE PARK WAY 866-712-7753 95014 CA USA,-9.99,
2023-01-27,A MEDIUM CORPORATION 799 MARKET STREET 4155085008 94103 CA USA,-5.00,
2023-01-28,APPLE.COM/BILL ONE APPLE PARK WAY 1111111111 95014 CA USA,-73.98,
2023-01-31,ACH Deposit Internet transfer from account ending in 4267,272.31,
