date,description,amount,category
2023-03-15,SHELL OIL 57444035406 SAMMAMISH WA,-64.20,
2023-03-16,WWW COSTCO COM 800-955-2292 WA,-31.99,
2023-03-17,PILATES STUDIO 11 267-6943388 WA,-11.01,
2023-03-17,RITE AID 05188 SAMMAMISH WA,-4.00,
2023-03-17,RITE AID 05188 SAMMAMISH WA,-10.00,
2023-03-17,ARCADIA HTTPSWWW.ARCA DC,-249.49,
2023-03-17,ASIAN FAMILY MARKET BE 4256438558 WA,-51.50,
2023-03-17,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-03-18,VESTA *AT&T PREPAID 866-6083007 OR,-44.99,
2023-03-18,REPUBLIC SERVICES TRAS 866-576-5548 AZ,-163.39,
2023-03-18,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-03-19,WALGREENS #6357 ISSAQUAH WA,-51.24,
2023-03-20,RITE AID 05188 SAMMAMISH WA,-5.00,
2023-03-20,RITE AID 05188 SAMMAMISH WA,-6.00,
2023-03-20,VIRGINIA MASON ISSAQUA ISSAQUAH WA,-20.00,
2023-03-20,QFC #5824 ISSAQUAH WA,-23.24,
2023-03-20,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-03-20,THE GARAGE MASSAGE IS 425-9986542 WA,-600.00,
2023-03-21,RITE AID 05188 SAMMAMISH WA,-4.00,
2023-03-21,TRADER JOE S #138 ISSAQUAH WA,-106.40,
2023-03-22,WWW COSTCO COM 800-955-2292 WA,-3302.99,
2023-03-22,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-03-22,Express Scripts Phrmcy 877-5034073 MO,-5.83,
2023-03-22,VIRGINIA MASON ISSAQUA ISSAQUAH WA,-20.00,
2023-03-22,SHELL OIL 57444035406 SAMMAMISH WA,-75.78,
2023-03-23,STIA PUBLIC PARKING SEATTLE WA,-12.00,
2023-03-23,Etsy.com - TreasuresDo 718-8557955 NY,-86.48,
2023-03-23,GRUBHUBGHPLUS GRUBHUB.COM NY,-10.93,
2023-03-23,ASIAN FAMILY MARKET BE 4256438558 WA,-59.13,
2023-03-23,UPS*b114a2e8cf024792ac 800-811-1648 GA,-19.99,
2023-03-23,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-7.68,
2023-03-23,ACURA OF BELLEVUE BELLEVUE WA,-1071.13,
2023-03-24,RITE AID 05188 SAMMAMISH WA,-66.00,
2023-03-24,TRADER JOE S #160 SAMMAMISH WA,-78.26,
2023-03-24,T-MOBILE STORE # 5394 SAMMAMISH WA,-56.00,
2023-03-24,QFC #5824 ISSAQUAH WA,-16.65,
2023-03-24,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-03-25,ASIAN FAMILY MARKET BE 425-643-8558 WA,7.99,
2023-03-25,COMCAST CABLE COMM 800-COMCAST WA,-183.94,
2023-03-25,Peacock B933D Premium 212-6640138 NY,-5.49,
2023-03-26,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-03-26,SHELL OIL 63621030207 CLE ELUM WA,-54.37,
2023-03-26,ROSLYN GROCERY STORE L ROSLYN WA,-73.31,
2023-03-28,IC* INSTACART*SUBSCRIP HTTPSINSTACAR CA,-109.00,
2023-03-28,YU DING PLLC ISSAQUAH WA,-13.64,
2023-03-28,Express Scripts Phrmcy 877-5034073 MO,-19.37,
2023-03-29,WWW COSTCO COM 800-955-2292 WA,3302.99,
2023-03-29,UBER EATS HELP.UBER.COM CA,-44.65,
2023-03-29,WWW COSTCO COM 800-955-2292 WA,-3302.99,
2023-03-29,Google FI 6J97zM 650-2530000 CA,-73.29,
2023-03-29,Express Scripts Phrmcy 877-5034073 MO,-3.18,
2023-03-29,ADOBE *800-833-6687 ADOBE.LY/ENUS CA,-9.99,
2023-03-30,YUXIN SUN HTTPSWWW.YUXI WA,-265.00,
2023-03-30,COIN-O-MATIC VENDING WOODINVILLE WA,-1.85,
2023-03-30,COIN-O-MATIC VENDING WOODINVILLE WA,-1.85,
2023-03-30,COIN-O-MATIC VENDING WOODINVILLE WA,-1.85,
2023-03-30,QFC #5824 ISSAQUAH WA,-9.90,
2023-03-30,CENTERED MIND COUNSELI ISSAQUAH WA,-20.00,
2023-03-30,PILATES STUDIO 11 WWW.PILATESTU WA,-26.42,
2023-03-30,ASIAN FAMILY MARKET BE BELLEVUE WA,-150.93,
2023-03-31,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-03-31,SWERVE DRIVING SCHOOL 425-9570911 WA,-34.95,
2023-03-31,RITE AID 05188 SAMMAMISH WA,-6.00,
2023-03-31,PLATEAU PET SITTERS LL 206-9492819 WA,-70.00,
2023-03-31,QFC #5824 ISSAQUAH WA,-37.42,
2023-03-31,KQED Public Media 415-5532150 CA,-5.00,
2023-03-31,Disney Plus 888-9057888 CA,-12.10,
2023-03-31,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-66.90,
2023-04-01,QFC #5840 SAMMAMISH WA,-28.49,
2023-04-01,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-04-01,GOOGLE *GSUITE_languag cc@google.com CA,-6.09,
2023-04-01,NYTimes*NYTimes 800-698-4637 NY,-17.00,
2023-04-01,PILATES STUDIO 11 WWW.PILATESTU WA,-274.15,
2023-04-02,RITE AID 05188 SAMMAMISH WA,-17.00,
2023-04-02,TRADER JOE S #160 SAMMAMISH WA,-75.21,
2023-04-02,CCI*CARE.COM 737-2023114 MA,-48.43,
2023-04-02,CANTEEN VENDING EVERETT WA,-1.80,
2023-04-02,PETCO 1265 63512651 SAMMAMISH WA,-31.07,
2023-04-02,CHEVRON 0204893 SAMMAMISH WA,-42.64,
2023-04-02,Netflix.com netflix.com CA,-22.01,
2023-04-03,BALANCE PHYSICAL THERA ISSAQUAH WA,-45.00,
2023-04-03,MEL SCIENCE MELSCIENCE.CO DE,-37.92,
2023-04-04,SWERVE DRIVING SCHOOL 425-9570911 WA,-335.00,
2023-04-05,RITE AID 05188 SAMMAMISH WA,-9.88,
2023-04-05,TRADER JOE S #160 SAMMAMISH WA,-20.35,
2023-04-05,PETCO 1265 63512651 SAMMAMISH WA,-27.12,
2023-04-05,76 - SAMMAMISH HIGHLAN SAMMAMISH WA,-63.51,
2023-04-06,RING MONTHLY HTTPSRING.COM CA,-8.79,
2023-04-06,COIN-O-MATIC VENDING WOODINVILLE WA,-1.85,
2023-04-06,PETCO COM 00069880 858-4537845 CA,-88.55,
2023-04-07,WWW.THISTLE.CO THISTLE THISTLE.CO CA,-61.95,
2023-04-08,STATE FARM INSURANCE 800-956-6310 IL,-90.00,
2023-04-09,76 - PURDY EXPRESS GIG HARBOR WA,-27.83,
2023-04-10,PAYMENT THANK YOU,11725.33,
2023-04-10,QFC #5824 ISSAQUAH WA,-286.80,
2023-04-10,QFC #5824 ISSAQUAH WA,-44.86,
2023-04-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-04-10,ASIAN FAMILY MARKET BE 4256438558 WA,-49.91,
