date,description,amount,category
2023-05-17,RITE AID 05188 SAMMAMISH WA,-10.00,
2023-05-17,RITE AID 05188 SAMMAMISH WA,-23.63,
2023-05-17,VESTA *AT&T PREPAID 866-608-3007 OR,-45.39,
2023-05-18,European Wax Center Sammamish WA,-108.00,
2023-05-18,SEPHORA ORDER SAN FRANCISCO CA,-29.73,
2023-05-19,DOCNETWORK INC 734-619-8300 MI,-1513.00,
2023-05-19,PILATES STUDIO 11 WWW.PILATESTU WA,-10.00,
2023-05-19,ASIANA PAC USD IRVINE CA,-21.95,
2023-05-21,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-05-23,YU DING PLLC ISSAQUAH WA,-33.64,
2023-05-23,GRUBHUBGHPLUS GRUBHUB.COM NY,-10.94,
2023-05-24,DOCNETWORK INC 734-619-8300 MI,-1563.00,
2023-05-24,CENTERED MIND COUNSELI ISSAQUAH WA,-13.64,
2023-05-25,COMCAST CABLE COMM 800-COMCAST WA,-183.86,
2023-05-30,PROV FR CR DOCNETWORK INC # 9323,1563.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 0151,1513.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 1648,300.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 2927,250.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 6811,50.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 6910,50.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 3707,50.00,
2023-06-08,PROV FR CR DOCNETWORK INC # 3772,50.00,
2023-06-08,PAYMENT THANK YOU,5760.95,
2023-06-08,QFC #5840 SAMMAMISH WA,-73.61,
2023-06-09,TRADER JOE S #160 SAMMAMISH WA,-35.87,
2023-06-10,CHATGPT SUBSCRIPTION OPENAI.COM CA,-22.02,
2023-06-11,THE MUSEUM OF FLIGHT M TUKWILA WA,-15.30,
2023-06-11,THE MUSEUM OF FLIGHT M TUKWILA WA,-24.00,
2023-06-11,CTM GROUP INC. SALEM NH,-1.50,
2023-06-11,CTM GROUP INC. SALEM NH,-1.50,
2023-06-11,CTM GROUP INC. SALEM NH,-1.50,
2023-06-11,MEL SCIENCE MELSCIENCE.CO DE,-37.92,
2023-06-11,THE MUSEUM OF FLIGHT O 206-768-7111 WA,-47.00,
2023-06-12,MEL SCIENCE MELSCIENCE.CO DE,37.92,
2023-06-12,IC* INSTACART HTTPSINSTACAR CA,-313.52,
2023-06-12,REV PROV CR DOCNETWO,-1513.00,
2023-06-12,REV PROV CR DOCNETWO,-1563.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 3707,-50.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 1648,-300.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 2927,-250.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 6811,-50.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 6910,-50.00,
2023-06-12,REV PROV FR CR DOCNETWORK INC # 3772,-50.00,
2023-06-12,APRIA 866-505-6365 CA,-23.88,
2023-06-13,IC* INSTACART HTTPSINSTACAR CA,-55.62,
2023-06-13,TRADER JOE S #160 SAMMAMISH WA,-26.97,
2023-06-13,QFC #5824 ISSAQUAH WA,-9.60,
2023-06-13,KQED Public Media 415-5532150 CA,-5.00,
2023-06-13,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2023-06-13,BACKBLAZE.COM HTTPSWWW.BACK CA,-3.14,
2023-06-14,CAMPNAB SUBSCRIPTION VANCOUVER BC,-10.00,
2023-06-14,ARCADIA HTTPSWWW.ARCA DC,-116.16,
2023-06-14,FRGN TRANS FEE-CAMPNAB SUBSCRIPTION VA,-0.10,
2023-06-15,GOOGLE *Google Storage 855-836-3987 CA,-1.08,
2023-06-15,PLATEAU PET SITTERS LL 206-9492819 WA,-1260.00,
2023-06-15,Disney Plus 888-9057888 CA,-12.09,
