date,description,amount,category
2024-03-19,CREDIT ADJ- CARDHOLDER DISPUTE 13,19.81,
2024-04-19,CREDIT ADJ- CARDHOLDER DISPUTE 13,19.84,
2024-06-04,CREDIT ADJ- CARDHOLDER DISPUTE 13,19.84,
2024-06-17,RITE AID 05188 SAMMAMISH WA,-1.00,
2024-06-17,DELLINO LAW GROUP 206-6596839 WA,-353.50,
2024-06-17,QFC #5824 ISSAQUAH WA,-38.96,
2024-06-19,QFC #5824 ISSAQUAH WA,-47.81,
2024-06-19,TRADER JOE S #160 SAMMAMISH WA,-63.61,
2024-06-20,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-83.19,
2024-06-20,QFC #5874 BELLEVUE WA,-7.28,
2024-06-22,SQ *DECEPTION PASS PAR OAK HARBOR WA,-38.57,
2024-06-22,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2024-06-22,ASIAN FAMILY MARKET BE BELLEVUE WA,-56.03,
2024-06-23,76 - CROSSROADS OAK HARBOR WA,-52.46,
2024-06-23,76 - CROSSROADS OAK HARBOR WA,-6.97,
2024-06-23,76 - CROSSROADS OAK HARBOR WA,-10.15,
2024-06-24,PCC - ISSAQUAH ISSAQUAH WA,-30.36,
2024-06-25,PROV CR NYTimes*NYTimes 800-698-4,20.00,
2024-06-25,PCC - BELLEVUE BELLEVUE WA,-36.15,
2024-06-25,KLAHANIE CLEANERS ISSAQUAH WA,-25.35,
2024-06-25,WA PARKSRESERVATIONSWE 3239385038htt WA,-45.00,
2024-06-27,PETCO 1265 SAMMAMISH WA,-63.88,
2024-06-27,CHEVRON 0204893 SAMMAMISH WA,-74.08,
2024-06-27,TRADER JOE S #160 SAMMAMISH WA,-28.74,
2024-06-28,COMCAST CABLE COMM 800-COMCAST WA,-10.00,
2024-06-29,GOOGLE *FI JK3D8Z g.co/helppay# CA,-97.75,
2024-06-30,KQED Public Media 415-5532150 CA,-5.00,
2024-07-01,HANS PLUMBING HANSPLUMBING. WA,-247.95,
2024-07-03,WA PARKSRESERVATIONSWE OLYMPIA WA,21.60,
2024-07-03,SHELL OIL 57444035406 SAMMAMISH WA,-73.96,
2024-07-03,TRADER JOE S #160 SAMMAMISH WA,-27.23,
2024-07-04,QFC #5824 ISSAQUAH WA,-36.83,
2024-07-04,Hulu 877-8244858 CA HULU.COM/BILL CA,-19.84,
2024-07-05,REI #116 ISSAQUAH ISSAQUAH WA,-85.10,
2024-07-05,TRADER JOE S #160 SAMMAMISH WA,-167.24,
2024-07-05,TRADER JOE S #160 SAMMAMISH WA,-24.64,
2024-07-06,W8TECH* 775-450-4856 NV,-109.99,
2024-07-07,REI.COM 800-426-4840 800-426-4840 WA,-25.09,
2024-07-08,PAYMENT THANK YOU,16027.43,
2024-07-08,COSTCO *ANNUAL RENEWAL 800-774-2678 WA,-60.00,
2024-07-09,PROV CR Hulu 877-8244858 CA HULU.COM/,19.84,
2024-07-10,"LONG'S FLOORS, INC 425-391-8070 WA",-4632.93,
2024-07-14,D J*WALL-ST-JOURNAL 800-568-7625 NJ,-2.20,
