date,description,amount,category
2023-10-16,SHELL OIL 57444035406 SAMMAMISH WA,-85.87,
2023-10-18,QFC #5824 ISSAQUAH WA,-14.43,
2023-10-18,ACT*SEAYMCA-2063825000 206-3825000 WA,-245.00,
2023-10-18,HANNA ANDERSSON HANNAANDERSSO OR,-240.24,
2023-10-18,CONTAINERSTORE.COM 800-733-3532 TX,-48.42,
2023-10-19,CHIPOTLE ONLINE 949-524-4000 CA,-22.94,
2023-10-19,RITE AID 05188 SAMMAMISH WA,-11.00,
2023-10-19,PCC - BELLEVUE BELLEVUE WA,-39.39,
2023-10-19,Hulu 877-8244858 CA HULU.COM/BILL CA,-19.81,
2023-10-20,SQ *JUST POKE SAMMAMIS Sammamish WA,-8.71,
2023-10-21,Google Domains 650-2530000 CA,-45.65,
2023-10-21,GRUBHUBJUSTPOKE GRUBHUB.COM NY,-24.21,
2023-10-22,GRUBHUBZEEKSPIZZASAMM GRUBHUB.COM NY,-91.67,
2023-10-22,REMLINGER FARM LLC clover.com WA,-113.97,
2023-10-22,REMLINGER FARM LLC CARNATION WA,-16.87,
2023-10-22,QFC #5824 ISSAQUAH WA,-69.56,
2023-10-22,VIRGINIA MASON MEDICAL 206-2236601 WA,-32.08,
2023-10-22,FSP*NORTHWEST RAILWAY 425-888-3030 WA,-152.00,
2023-10-23,GRUBHUBGHPLUS GRUBHUB.COM NY,-10.94,
2023-10-25,COMCAST CABLE COMM 800-COMCAST WA,-277.47,
2023-10-25,Peacock BC60E Premium 212-6640138 NY,-6.59,
2023-10-25,VENDING MACHINE EVERETT WA,-2.85,
2023-10-26,IC* INSTACART 888-246-7822 CA,-148.60,
2023-10-26,IC* INSTACART 888-246-7822 CA,-143.36,
2023-10-26,NORDSTROM RACK #138 BELLEVUE WA,-10.98,
2023-10-26,ACE PARKING 3286 BELLVUE WA,-7.00,
2023-10-28,ZOOM.US 888-799-9666 WWW.ZOOM.US CA,-17.61,
2023-10-29,GRUBHUBZEEKSPIZZASAMM GRUBHUB.COM NY,-79.23,
2023-10-29,QFC #5824 ISSAQUAH WA,-57.60,
2023-10-30,RITE AID 05188 SAMMAMISH WA,-55.00,
2023-10-30,PCC - BELLEVUE BELLEVUE WA,-111.20,
2023-10-31,LANDS END 800-332-4700 WI,-128.40,
2023-10-31,RITE AID 05188 SAMMAMISH WA,-10.00,
2023-10-31,KQED Public Media 415-5532150 CA,-5.00,
2023-11-01,QFC #5824 ISSAQUAH WA,-22.55,
2023-11-01,GRUBHUBFIVEGUYS GRUBHUB.COM NY,-79.98,
2023-11-01,SHELL OIL 57444035406 SAMMAMISH WA,-72.12,
2023-11-02,IC* INSTACART 888-246-7822 CA,-67.64,
2023-11-02,QFC #5824 ISSAQUAH WA,-19.59,
2023-11-02,"ETSY, INC. 718-8557955 NY",-73.06,
2023-11-03,MED*SWEDISH MEDICAL GR 888-294-9333 WA,-18.30,
2023-11-03,WSFERRIES-FAUNTLEROY SEATTLE WA,-13.90,
2023-11-04,CHEVRON 0308073 SAMMAMISH WA,-74.57,
2023-11-04,INTL FRIENDS SCHOOL IFSCHOOL.ORG WA,-90.64,
2023-11-05,"ETSY, INC. 718-8557955 NY",22.52,
2023-11-05,GRUBHUBMASAMEXICANKIT GRUBHUB.COM NY,-45.35,
2023-11-05,WSJ/BARRONS SUBSCRIPTI 800-568-7625 NJ,-2.20,
2023-11-05,WWW.SAMHARRIS.ORG HTTPSWWW.SAMH CA,-7.99,
2023-11-05,GOOGLE *Domains g.co/helppay# CA,-32.61,
2023-11-05,NYTimes*NYTimes disc 800-698-4637 NY,-18.39,
2023-11-06,IC* INSTACART 888-246-7822 CA,-321.61,
