date,description,amount,category
2024-10-11,ARAMARK RESERVATIONS W QUINAULT WA,362.06,
2024-10-16,REI #116 ISSAQUAH ISSAQUAH WA,385.29,
2024-10-16,REI #116 ISSAQUAH ISSAQUAH WA,-88.83,
2024-10-18,QFC #5824 ISSAQUAH WA,-54.80,
2024-10-18,ACURA OF BELLEVUE BELLEVUE WA,-234.18,
2024-10-18,STARLINK INTERNET 310-6828100 CA,-50.00,
2024-10-19,TST*ATMOS CAFE Seattle WA,-56.29,
2024-10-19,SPACE NEEDLE GIFT SHOP SEATTLE WA,-42.98,
2024-10-20,QFC #5824 ISSAQUAH WA,-26.72,
2024-10-20,REI #116 ISSAQUAH ISSAQUAH WA,-7.00,
2024-10-21,QFC #5824 ISSAQUAH WA,-52.60,
2024-10-21,REI.COM 800-426-4840 800-426-4840 WA,-93.70,
2024-10-21,SHELL OIL 57444035406 SAMMAMISH WA,-71.32,
2024-10-22,"Groupon, Inc. groupon.com IL",-345.60,
2024-10-22,REI #116 ISSAQUAH ISSAQUAH WA,-157.54,
2024-10-23,MSB ISSAQUAH SCHOOL DI 425-8375060 WA,-103.25,
2024-10-24,CLOUDFLARE HTTPSWWW.CLOU CA,-23.02,
2024-10-24,OR PARKS SMITH ROCK TERREBONNE OR,-5.00,
2024-10-24,CHEVRON 0205294 WOOD VILLAGE OR,-51.79,
2024-10-25,CHEVRON 0203537 BEND OR,-28.90,
2024-10-26,76 - SAMMAMISH HIGHLAN SAMMAMISH WA,-80.16,
2024-10-26,TRADER JOE S #160 SAMMAMISH WA,-48.35,
2024-10-28,QFC #5824 ISSAQUAH WA,-21.13,
2024-10-29,DROPBOX FAX ONE TIME HTTPSWWW.HELL CA,-1.09,
2024-11-01,APPLE.COM/BILL CUPERTINO CA,196.51,
2024-11-01,LOVE'S #0448 INSIDE TACOMA WA,-12.17,
2024-11-01,THE HOME DEPOT #4704 ISSAQUAH WA,-35.12,
2024-11-01,SAFEWAY #0555 SAMMAMISH WA,-10.00,
2024-11-01,STARLINK INTERNET 310-6828100 CA,-50.00,
2024-11-02,QFC #5824 ISSAQUAH WA,-48.13,
2024-11-02,MSB ISSAQUAH SCHOOL DI 425-8375060 WA,-103.25,
2024-11-03,JIMMY JOHNS - 1984 SAMMAMISH WA,-29.93,
2024-11-03,SAFEWAY #0555 SAMMAMISH WA,-6.50,
2024-11-03,SAFEWAY #0555 SAMMAMISH WA,-33.80,
2024-11-04,SQSP* INV156354647 HTTPSSQUARESP NY,-12.00,
2024-11-04,B&H PHOTO 800-606-6969 800-2215743 NY,-7598.29,
2024-11-04,2451 GREAT CLIPS KLAHA ISSAQUAH WA,-33.00,
2024-11-05,PAYMENT THANK YOU,4889.90,
2024-11-05,DELLINO LAW GROUP 206-6596839 WA,-221.48,
2024-11-05,QFC #5824 ISSAQUAH WA,-56.28,
2024-11-05,ASIAN FAMILY MARKET BE 425-643-8558 WA,-52.09,
2024-11-05,SHELL OIL 57444035406 SAMMAMISH WA,-69.53,
2024-11-06,QFC #5824 ISSAQUAH WA,-1.64,
2024-11-07,QFC #5824 ISSAQUAH WA,-12.98,
2024-11-08,SP ALPHAGVRD INC ALPHAGVRD.COM CA,-70.98,
2024-11-08,QFC #5824 ISSAQUAH WA,-43.53,
2024-11-08,ACT*SEAYMCA-2063825000 206-3825000 WA,-154.00,
2024-11-09,THE HOME DEPOT #4704 ISSAQUAH WA,-35.12,
2024-11-09,THE HOME DEPOT #4704 ISSAQUAH WA,-26.07,
2024-11-09,SAFEWAY #0555 SAMMAMISH WA,-89.97,
2024-11-11,QFC #5824 ISSAQUAH WA,-68.98,
2024-11-12,QFC #5824 ISSAQUAH WA,-9.99,
2024-11-12,SCHOLASTIC BOOK FAIRS LAKE MARY FL,-79.36,
2024-11-12,STARBUCKS STORE 03274 SAMMAMISH WA,-7.38,
2024-11-13,QFC #5824 ISSAQUAH WA,-62.56,
2024-11-13,SCHOLASTIC BOOK FAIRS LAKE MARY FL,-16.30,
2024-11-13,SQSP* INV157453254 HTTPSSQUARESP NY,-211.58,
2024-11-14,SP GLUCOSEGODDESS HTTPSANTISPIK NY,-58.50,
2024-11-16,INREACH BY SODEXO SAMMAMISH WA,-2.05,
2024-11-16,QFC #5824 ISSAQUAH WA,-53.98,
2024-11-17,CHEVRON 0308073 SAMMAMISH WA,-70.96,
