date,description,amount,category
2024-11-17,AT *KIDSQUEST CHILD'S BELLEVUE WA,-48.00,
2024-11-18,QFC #5824 ISSAQUAH WA,-93.15,
2024-11-18,ASIAN FAMILY MARKET BE 425-643-8558 WA,-54.39,
2024-11-18,HOMEDEPOT.COM 800-430-3376 GA,-27.11,
2024-11-18,HOMEDEPOT.COM 800-430-3376 GA,-13.21,
2024-11-19,DELLINO LAW GROUP 206-6596839 WA,-1875.50,
2024-11-21,ASIAN FAMILY MARKET BE 425-643-8558 WA,5.99,
2024-11-21,TRADER JOE S #160 SAMMAMISH WA,-12.93,
2024-11-22,IMPARK00250182U BELLEVUE WA,-21.00,
2024-11-23,QFC #5840 SAMMAMISH WA,-29.43,
2024-11-23,THE HOME DEPOT #4704 ISSAQUAH WA,-43.90,
2024-11-23,TRADER JOE S #160 SAMMAMISH WA,-38.18,
2024-11-24,THE HOME DEPOT #4704 ISSAQUAH WA,-61.72,
2024-11-25,QFC #5840 SAMMAMISH WA,-15.06,
2024-11-25,STARLINK INTERNET 310-6829683 CA,-60.61,
2024-11-25,REI.COM 800-426-4840 800-426-4840 WA,-215.98,
2024-11-26,LINGOACE COURSE WWW.LINGOACE. CA,-2058.97,
2024-11-26,QFC #5824 ISSAQUAH WA,-25.33,
2024-11-26,STARLINK INTERNET 310-6828100 CA,-15.59,
2024-11-28,QFC #5824 ISSAQUAH WA,-64.80,
2024-11-28,COMCAST CABLE COMM 800-COMCAST WA,-45.35,
2024-11-29,QFC #5824 ISSAQUAH WA,-44.53,
2024-11-29,SHELL OIL 57444035406 SAMMAMISH WA,-60.17,
2024-12-01,STARLINK INTERNET 310-6828100 CA,-50.00,
2024-12-02,QFC #5824 ISSAQUAH WA,-50.41,
2024-12-02,VIRGINIA MASON MEDICAL 206-2236601 WA,-27.62,
2024-12-02,VIRGINIA MASON MEDICAL 206-2236601 WA,-27.62,
2024-12-03,W8TECH* 775-450-4856 NV,-289.99,
2024-12-03,CHEVRON 0308073 SAMMAMISH WA,-18.20,
2024-12-03,VAN LIFE GE SAN JOSE UT,-22.09,
2024-12-03,GERBER COLLISION & GLA ISSAQUAH WA,-1000.00,
2024-12-05,CURRY AND WILLIAMS PLL 253-8332044 WA,-800.00,
2024-12-05,MSB ISSAQUAH SCHOOL DI 425-8375060 WA,-103.25,
2024-12-05,THE HOME DEPOT #4704 ISSAQUAH WA,-69.11,
2024-12-06,SQSP* INV160429243 HTTPSSQUARESP NY,-60.00,
2024-12-07,MPIX 620-231-8050 KS,-32.78,
2024-12-08,QFC #5824 ISSAQUAH WA,-45.00,
2024-12-08,ACT*SEAYMCA-2063825000 206-3825000 WA,-154.00,
2024-12-08,ASIAN FAMILY MARKET BE BELLEVUE WA,-80.41,
2024-12-09,PAYMENT THANK YOU,5000.00,
2024-12-10,THE HOME DEPOT #4704 ISSAQUAH WA,-28.41,
2024-12-11,LETSGO NETWORK INCORPO MARKAM ON,-6.69,
2024-12-12,QFC #5824 ISSAQUAH WA,-60.57,
2024-12-14,SP GLUCOSEGODDESS HTTPSANTISPIK NY,-58.50,
2024-12-14,TRADER JOE S #160 SAMMAMISH WA,-107.99,
2024-12-15,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-73.68,
2024-12-15,QFC #5840 SAMMAMISH WA,-69.17,
2024-12-15,SP COUGAR MOUNTAIN Z 142-53915508 WA,-3.00,
2024-12-15,SP COUGAR MOUNTAIN Z 142-53915508 WA,-3.00,
2024-12-15,COUGAR MOUNTAIN ZOO 425-392-6278 WA,-54.08,
2024-12-16,DELLINO LAW GROUP 206-6596839 WA,-2560.24,
2024-12-16,QFC #5824 ISSAQUAH WA,-48.50,
2024-12-17,INTEREST CHARGE ON PURCHASES,-161.47,
