date,description,amount,category
2023-08-17,TWIC 8668399238 CA,-74.99,
2023-08-18,QFC #5824 ISSAQUAH WA,-10.31,
2023-08-18,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-83.38,
2023-08-18,UBER TRIP HELP.UBER.COM CA,-19.35,
2023-08-18,ERIN D THERAPY ERINDTHERAPY. WA,-175.00,
2023-08-18,EASTSIDE MOBILE AUTO G ISSAQUAH WA,-825.75,
2023-08-19,QFC #5824 ISSAQUAH WA,-65.18,
2023-08-19,SQ *SNOQUALMIE ICE CRE Snoqualmie WA,-20.55,
2023-08-19,SQ *PAPERPIE BRAND PAR Snoqualmie WA,-8.70,
2023-08-19,SQ *PAPERPIE BRAND PAR Snoqualmie WA,-18.49,
2023-08-19,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2023-08-19,FIVE HOOKS SEAFOOD SAMMAMISH WA,-48.12,
2023-08-20,Hulu 877-8244858 CA HULU.COM/BILL CA,-15.96,
2023-08-20,OBSIDIAN.MD OAKVILLE ON,-96.00,
2023-08-21,QFC #5824 ISSAQUAH WA,-34.17,
2023-08-22,PCC - BELLEVUE BELLEVUE WA,-14.88,
2023-08-22,STEVE AND KATES STEVEANDKATES CA,-575.00,
2023-08-22,MED*SEATTLE CHILDRENS 206-987-5770 WA,-6.28,
2023-08-23,WSDOT-GOODTOGO ONLINE RENTON WA,-10.00,
2023-08-23,THE GARAGE MASSAGE IS 425-9986542 WA,-10.00,
2023-08-23,Google Domains 650-2530000 CA,-13.04,
2023-08-23,GRUBHUBGHPLUS GRUBHUB.COM NY,-10.94,
2023-08-23,SBUX SWEDISH ISSAQUAH ISSAQUAH WA,-5.12,
2023-08-25,Peacock D3FCB Premium 212-6640138 NY,-6.59,
2023-08-25,IC* INSTACART HTTPSINSTACAR CA,-51.46,
2023-08-25,COMCAST CABLE COMM 800-COMCAST WA,-277.47,
2023-08-26,RITE AID 05188 SAMMAMISH WA,-5.00,
