date,description,amount,category
2024-05-16,GOODWILL - BELLEVUE RE REDMOND WA,-8.00,
2024-05-17,WSFERRIES-EDMONDS SEATTLE WA,-43.00,
2024-05-19,SQ *BUTTERED Poulsbo WA,-27.30,
2024-05-20,ACT*SEAYMCA-2063825000 206-3825000 WA,-154.00,
2024-05-21,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-86.18,
2024-05-21,HABIT BURGER GRILL 502 ISSAQUAH WA,-28.18,
2024-05-21,REI #116 ISSAQUAH ISSAQUAH WA,-23.90,
2024-05-22,QFC #5824 ISSAQUAH WA,-5.99,
2024-05-22,TRADER JOE S #160 SAMMAMISH WA,-57.66,
2024-05-23,QFC #5840 SAMMAMISH WA,-27.13,
2024-05-23,WWW COSTCO COM 800-955-2292 WA,-81.96,
2024-05-23,CHEVRON 0308073 SAMMAMISH WA,-25.63,
2024-05-23,TOUR* PS EXPRESS info@pugetsou TX,-65.40,
2024-05-23,TOUR* PS EXPRESS info@pugetsou TX,-6.72,
2024-05-23,TOUR* PS EXPRESS info@pugetsou TX,-390.03,
2024-05-24,VOLUME SERVICES AMERI BREMERTON WA,-2.50,
2024-05-24,VOLUME SERVICES AMERI BREMERTON WA,-3.00,
2024-05-24,ARAMARK SOL DUC HOT SP PORT ANGELES WA,-69.46,
2024-05-25,TOUR* PS EXPRESS info@pugetsou TX,65.38,
2024-05-25,LOWER ELWHA FOOD & FUE PORT ANGELES WA,-5.48,
2024-05-25,LOWER ELWHA FOOD & FUE PORT ANGELES WA,-71.05,
2024-05-25,NYTimes*NYTimes 800-698-4637 NY,-20.00,
2024-05-26,FORKS OUTFITTERS FORKS WA,-31.04,
2024-05-26,FORKS OUTFITTERS FORKS WA,-21.71,
2024-05-26,FORKS OUTFITTERS FORKS WA,-57.32,
2024-05-26,CIRCLE K # 09657 FORKS WA,-2.27,
2024-05-26,CIRCLE K # 09657 FORKS WA,-66.76,
2024-05-27,SQ *PUGET SOUND EXPRES Port Townsend WA,-41.46,
2024-05-27,SQ *PUGET SOUND EXPRES Port Townsend WA,-4.38,
2024-05-28,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-76.50,
2024-05-28,ACURA OF BELLEVUE BELLEVUE WA,-526.57,
2024-05-29,QFC #5840 SAMMAMISH WA,-57.70,
2024-05-29,SQ *ISSAQUAH TAILOR Issaquah WA,-27.50,
2024-05-29,PAYPAL *KAHANLAWFIR 402-935-7733 WA,-2484.00,
2024-05-29,Google FI GXZPC4 650-2530000 CA,-97.75,
2024-05-29,2451 GREAT CLIPS KLAHA ISSAQUAH WA,-31.00,
2024-05-31,WWW COSTCO COM 800-955-2292 WA,-875.87,
2024-05-31,WWW COSTCO COM 800-955-2292 WA,-710.99,
2024-05-31,THE HOME DEPOT #4704 ISSAQUAH WA,-43.90,
2024-06-01,TRADER JOE S #160 SAMMAMISH WA,-38.03,
2024-06-04,DELLINO LAW GROUP 206-6596839 WA,-697.00,
2024-06-04,WWW COSTCO COM 800-955-2292 WA,-30.84,
2024-06-04,WWW COSTCO COM 800-955-2292 WA,-44.07,
2024-06-04,Hulu 877-8244858 CA HULU.COM/BILL CA,-19.84,
2024-06-05,DELLINO LAW GROUP 206-6596839 WA,-3500.00,
2024-06-06,D J*WALL-ST-JOURNAL 800-568-7625 NJ,-2.20,
2024-06-06,W8TECH* 775-450-4856 NV,-109.99,
2024-06-07,COMCAST BELLINGHAM 800-266-2278 WA,-25.00,
2024-06-07,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-31.89,
2024-06-07,REI #116 ISSAQUAH ISSAQUAH WA,-82.73,
2024-06-10,PAYMENT THANK YOU,7124.86,
2024-06-10,"LONG'S FLOORS, INC 425-391-8070 WA",-4600.00,
2024-06-10,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-80.47,
2024-06-12,QFC #5824 ISSAQUAH WA,-45.41,
2024-06-13,THE HOME DEPOT #4704 ISSAQUAH WA,-10.92,
2024-06-14,SQ *FACE X BELLEVUE WA,-19.81,
2024-06-14,HIPCAMP BOOKING HTTPSWWW.HIPC CA,-156.72,
2024-06-14,GOODWILL - BELLEVUE RE REDMOND WA,-70.86,
2024-06-15,ASIAN FAMILY MARKET BE BELLEVUE WA,-9.91,
2024-06-15,THE HOME DEPOT #4704 ISSAQUAH WA,-27.35,
2024-06-15,SHELL OIL10047263016 SNOHOMISH WA,-2.83,
2024-06-15,SHELL OIL10047263016 SNOHOMISH WA,-51.31,
2024-06-15,REI #116 ISSAQUAH ISSAQUAH WA,-28.76,
2024-06-16,D J*WALL-ST-JOURNAL 800-568-7625 NJ,-2.20,
