date,description,amount,category
2024-07-21,TRADER JOE S #160 SAMMAMISH WA,-46.70,
2024-07-22,QFC #5824 ISSAQUAH WA,-36.53,
2024-07-22,THE WHOLE CAT AND KABO REDMOND WA,-796.40,
2024-07-22,THE WHOLE CAT AND KABO REDMOND WA,-37.39,
2024-07-23,QFC #5824 ISSAQUAH WA,-28.05,
2024-07-24,QFC #5824 ISSAQUAH WA,-6.49,
2024-07-25,QFC #5824 ISSAQUAH WA,-36.53,
2024-07-26,RITE AID 05188 SAMMAMISH WA,-42.00,
2024-07-26,QFC #5824 ISSAQUAH WA,-6.49,
2024-07-26,CHEVRON 0308073 SAMMAMISH WA,-20.88,
2024-07-26,ACURA OF BELLEVUE BELLEVUE WA,-1051.36,
2024-07-27,ERIN D THERAPY ERINDTHERAPY. WA,-180.00,
2024-07-27,ASIAN FAMILY MARKET BE 425-643-8558 WA,-55.01,
2024-07-28,COMCAST CABLE COMM 800-COMCAST WA,-55.70,
2024-07-28,SQ *JUST POKE FACTORIA Bellevue WA,-39.65,
2024-07-28,CHEVRON 0308073 SAMMAMISH WA,-72.13,
2024-07-28,SQ *FUNTASTIC PLAYTORI Bellevue WA,-30.83,
2024-07-29,BRIGHT HORIZONS BACKUP 877-242-2737 MA,-48.00,
2024-07-29,RITE AID 05188 SAMMAMISH WA,-35.00,
2024-07-29,QFC #5840 SAMMAMISH WA,-13.98,
2024-07-29,GOOGLE *FI wK4GGw g.co/helppay# CA,-98.03,
2024-07-29,TRADER JOE S #160 SAMMAMISH WA,-54.93,
2024-07-31,Peacock BA3DB 212-6640138 NY,-15.42,
2024-07-31,LEGENDARY DOUGHNUTS ISSAQUAH WA,-1.04,
2024-07-31,LEGENDARY DOUGHNUTS ISSAQUAH WA,-1.69,
2024-07-31,KQED Public Media 415-5532150 CA,-5.00,
2024-07-31,STARBUCKS STORE 03274 SAMMAMISH WA,-16.65,
2024-07-31,HABIT BURGER GRILL 502 ISSAQUAH WA,-32.71,
2024-08-02,RITE AID 05188 SAMMAMISH WA,-30.00,
2024-08-03,SEA AIRPORT PARKING 2067874069 WA,-8.00,
2024-08-03,ASIAN FAMILY MARKET BE BELLEVUE WA,-142.09,
2024-08-03,REI.COM 800-426-4840 800-426-4840 WA,-111.98,
2024-08-04,QFC #5824 ISSAQUAH WA,-55.98,
2024-08-05,W8TECH* 775-450-4856 NV,-109.99,
2024-08-06,DELLINO LAW GROUP 206-6596839 WA,-1578.00,
2024-08-06,QFC #5824 ISSAQUAH WA,-24.11,
2024-08-07,STARBUCKS 22344 SEATTLE WA,-57.27,
2024-08-07,76 - LAKE SAMMAMISH GA ISSAQUAH WA,-78.44,
2024-08-07,SIREN STORE 22344 SEATTLE WA,-7.17,
2024-08-07,TST*DOUGH ZONE - ISSAQ Issaquah WA,-39.82,
2024-08-08,PAYMENT THANK YOU,6607.91,
2024-08-08,ACT*SEAYMCA-2063825000 206-3825000 WA,-154.00,
2024-08-08,TRADER JOE S #160 SAMMAMISH WA,-11.96,
2024-08-10,SHELL C21804 ROSEDALE BC,-29.16,
2024-08-11,D J*WALL-ST-JOURNAL 800-568-7625 NJ,-2.20,
2024-08-11,SHELL C12380 SALMON ARM BC,-60.19,
2024-08-13,SHELL C44232 CANMORE AB,-68.75,
2024-08-16,GLUCOSEGODDESS HTTPSANTISPIK NY,-58.50,
2024-08-19,OBSIDIAN.MD OAKVILLE ON,-96.00,
